,,,15296468,1096048,60188,4352801,427401,4780202,28419,1009759,162434,13356747,,
warehouse ID,cleaned SKU,HELPER,PR,WH OS,VM OS,KIT PREPARED,CALC. REFILL,TOTAL FRESH,EXTRA,REMOVE,EXPIRE,SALES,WH CS (calculated),VM CS (calculated)
1,42320,1|42320,2,0,0,2,0,2,0,0,0,0,0,2
1,42321,1|42321,7,0,0,5,0,5,0,0,0,0,2,5
1,42322,1|42322,8,0,0,8,0,8,0,0,0,0,0,8
1,42324,1|42324,5,0,0,3,0,3,0,0,0,1,2,2
1,42325,1|42325,4,0,0,2,0,2,0,0,0,0,2,2
1,42326,1|42326,5,0,0,0,0,0,0,0,0,0,5,0
1,42327,1|42327,5,0,0,0,0,0,0,0,0,0,5,0
1,42328,1|42328,4,0,0,3,0,3,0,0,0,0,1,3
1,42329,1|42329,4,0,0,0,0,0,0,0,0,0,4,0
1,42331,1|42331,2,0,0,3,0,3,0,0,0,0,-1,3
1,42333,1|42333,2,0,0,0,0,0,0,0,0,0,2,0
1,42335,1|42335,4,0,0,3,0,3,0,0,3,0,1,0
1,42336,1|42336,2,0,0,0,0,0,0,0,0,0,2,0
1,42337,1|42337,3,0,0,0,0,0,0,0,0,0,3,0
1,42338,1|42338,3,0,0,3,0,3,0,0,0,0,0,3
1,42339,1|42339,3,0,0,2,0,2,0,0,0,0,1,2
1,42340,1|42340,3,0,0,1,0,1,0,0,0,0,2,1
1,42341,1|42341,2,0,0,0,0,0,0,0,0,0,2,0
1,42342,1|42342,4,0,0,4,0,4,0,0,0,0,0,4
1,42343,1|42343,2,0,0,3,0,3,0,0,0,0,-1,3
1,42344,1|42344,4,0,0,3,0,3,0,0,0,0,1,3
1,42346,1|42346,8,0,0,4,0,4,0,0,0,0,4,4
1,42347,1|42347,5,0,0,5,0,5,0,0,0,0,0,5
1,42348,1|42348,3,0,0,2,0,2,0,0,0,0,1,2
