warehouse_id,sku_id,wh_cs_actual,vm_cs_actual
5,28246,0,0
5,28247,0,0
5,28248,0,0
5,28249,0,0
5,28250,0,0
5,28251,0,0
5,28252,0,0
5,28253,0,0
5,28254,0,0
5,28255,0,0
5,28256,0,0
5,28257,0,0
5,28258,0,0
5,28259,0,0
5,28260,0,0
5,28261,0,0
5,28262,0,0
5,28263,0,0
5,28264,0,0
5,28265,0,0
5,28266,0,0
5,28267,0,0
5,28268,0,0
5,28269,0,0
5,28270,0,0
5,28271,0,0
5,28272,0,0
5,28273,0,0
5,28274,0,0
5,28276,0,0
5,28277,0,0
5,28278,0,0
5,28279,0,0
5,28280,0,0
5,28281,0,0
5,28282,0,0
5,28283,0,0
5,28285,0,0
5,28286,0,0
5,28287,0,0
5,28288,0,0
5,28289,0,0
5,28290,0,0
5,28291,0,0
5,28292,0,0
5,28293,0,0
5,28294,0,0
5,28296,0,0
5,28298,0,0
5,28299,0,0
5,28301,0,0
5,28302,0,0
5,28303,0,0
5,28304,0,0
5,28305,0,0
5,28306,0,0
5,28307,0,0
5,28309,0,0
5,28311,0,0
5,28312,0,0
5,28314,0,0
5,28315,0,0
5,28316,0,0
5,28317,0,0
5,28318,0,0
5,28319,0,0
5,28320,0,0
5,28321,0,0
5,28322,0,0
5,28323,0,0
5,28328,0,0
5,28329,0,0
5,28330,0,0
5,28331,0,0
5,28334,0,0
5,28335,0,0
5,28336,0,0
5,28337,0,0
5,28338,0,0
5,28339,0,0
5,28340,0,0
5,28341,0,0
5,28342,0,0
5,28343,0,0
5,28344,0,0
5,28345,0,0
5,28346,0,0
5,28347,0,0
5,28348,0,0
5,28349,0,0
5,28385,0,0
5,28386,0,0
5,28387,0,0
5,28388,0,0
5,28395,0,0
5,28396,0,0
5,28397,0,0
5,28398,0,0
5,28400,0,0
5,28401,0,0
5,28402,0,0
5,28403,0,0
5,28404,0,0
5,28405,0,0
5,28406,0,0
5,28407,0,0
5,28408,0,0
5,28409,0,0
5,28410,0,0
5,28411,0,0
5,28429,0,0
5,28727,0,0
5,28744,0,0
5,28784,0,0
5,28791,0,0
5,28800,0,0
5,28802,0,0
5,28803,0,0
5,28805,0,0
5,28807,0,0
5,28810,0,0
5,28813,0,0
5,28821,0,0
5,28829,0,0
5,28833,0,0
5,28835,0,0
5,28837,0,0
5,28847,0,0
5,28848,0,0
5,28849,0,0
5,28857,0,0
5,28863,0,0
5,28865,0,0
5,28867,0,0
5,28872,0,0
5,28876,0,0
5,28878,0,0
5,28883,0,0
5,28886,0,0
5,28888,0,0
5,28889,0,0
5,28900,0,0
5,28902,0,0
5,28905,0,0
5,28909,0,0
5,28911,0,0
5,28912,0,0
5,28918,0,0
5,28923,0,0
5,28924,0,0
5,28926,0,0
5,28928,0,0
5,28930,0,0
5,28931,0,0
5,28932,0,0
5,28934,0,0
5,28935,0,0
5,28946,0,0
5,28951,0,0
5,28953,0,0
5,28975,0,0
5,29016,0,0
5,29033,0,0
5,29034,0,0
5,29047,0,0
5,29048,0,0
5,29051,0,0
5,29055,0,0
5,29058,0,0
5,29059,0,0
5,29060,0,0
5,29064,0,0
5,29065,0,0
5,29067,0,0
5,29068,0,0
5,29069,0,0
5,29077,0,0
5,29078,0,0
5,29079,0,0
5,29082,0,0
5,29083,0,0
5,29085,0,0
5,29087,0,0
5,29090,0,0
5,29091,0,0
5,29099,0,0
5,29101,0,0
5,29102,0,0
5,29103,0,0
5,29107,0,0
5,29111,0,0
5,29113,0,0
5,29115,0,0
5,29119,0,0
5,29132,0,0
5,29154,0,0
5,29178,0,0
5,29183,0,0
5,29184,0,0
5,29186,0,0
5,29187,0,0
5,29188,0,0
5,29189,0,0
5,29190,0,0
5,29191,0,0
5,29192,0,0
5,29236,0,0
5,29248,0,0
5,29249,0,0
5,29252,0,0
5,29285,0,0
5,29309,0,0
5,29314,0,0
5,29316,0,0
5,29323,0,0
5,29447,0,0
5,29452,0,0
5,29495,0,0
5,29503,0,0
5,29506,0,0
5,29529,0,0
5,29530,0,0
5,29531,0,0
5,29532,0,0
5,29533,0,0
5,29535,0,0
5,29536,0,0
5,29538,0,0
5,29589,0,0
5,29590,0,0
5,29621,0,0
5,29624,0,0
5,29725,0,0
5,29729,0,0
5,29733,0,0
5,29735,0,0
5,29973,0,0
5,31383,0,0
6,61,0,0
6,62,0,0
6,63,0,0
6,1067,0,0
6,1591,0,0
6,1634,0,0
6,1639,0,0
6,1640,0,0
6,1647,0,0
6,1654,0,0
6,1710,0,0
6,1713,0,0
6,1721,0,0
6,1831,0,0
6,1840,0,0
6,1851,0,0
6,1868,0,0
6,1876,0,0
6,1962,0,0
6,1964,0,0
6,1966,0,0
6,1967,0,0
6,1999,0,0
6,2001,0,0
6,2135,0,0
6,2263,0,0
6,2288,0,0
6,2448,0,0
6,2458,0,0
6,2485,0,0
6,2492,0,0
6,2496,0,0
6,2498,0,0
6,2512,0,0
6,2513,0,0
6,2514,0,0
6,4969,0,0
6,5020,0,0
6,6279,0,0
6,6304,0,0
6,6321,0,0
6,6323,0,0
6,6325,0,0
6,6331,0,0
6,6338,0,0
6,6346,0,0
6,6380,0,0
6,6393,0,0
6,6403,0,0
6,6421,0,0
6,6427,0,0
6,6433,0,0
6,6434,0,0
6,6447,0,0
6,6450,0,0
6,6458,0,0
6,6461,0,0
6,6464,0,0
6,6479,0,0
6,6480,0,0
6,6483,0,0
6,6485,0,0
6,6489,0,0
6,6491,0,0
6,6492,0,0
6,6499,0,0
6,6501,0,0
6,6505,0,0
6,6518,0,0
6,6523,0,0
6,6525,0,0
6,6539,0,0
6,6543,0,0
6,6574,0,0
6,6593,0,0
6,6611,0,0
6,6614,0,0
6,6676,0,0
6,6677,0,0
6,6685,0,0
6,6689,0,0
6,6692,0,0
6,6693,0,0
6,6696,0,0
6,6698,0,0
6,6712,0,0
6,6723,0,0
6,6755,0,0
6,6757,0,0
6,6758,0,0
6,6766,0,0
6,6924,0,0
6,6930,0,0
6,6981,0,0
6,6991,0,0
6,7016,0,0
6,7144,0,0
6,7149,0,0
6,7150,0,0
6,7161,0,0
6,14322,0,0
6,14372,0,0
6,14389,0,0
6,14776,0,0
6,14923,0,0
6,14956,0,0
6,14960,0,0
6,14969,0,0
6,15000,0,0
6,15001,0,0
6,15002,0,0
6,15010,0,0
6,15396,0,0
6,15400,0,0
6,15615,0,0
6,15616,0,0
6,15617,0,0
6,15621,0,0
6,16895,0,0
6,17111,0,0
6,17337,0,0
6,18602,0,0
6,18610,0,0
6,21467,0,0
6,23422,0,0
6,23424,0,0
6,23425,0,0
6,23426,0,0
6,24053,0,0
6,24054,0,0
6,24056,0,0
6,24205,0,0
6,24206,0,0
6,32118,0,0
6,32285,0,0
6,32286,0,0
8,10832,0,0
8,10833,0,0
8,10912,0,0
8,10946,0,0
8,10963,0,0
8,10969,0,0
8,10988,0,0
8,11019,0,0
8,11094,0,0
8,11160,0,0
8,11163,0,0
8,11164,0,0
8,11188,0,0
8,11234,0,0
8,11247,0,0
8,11252,0,0
8,11272,0,0
8,11308,0,0
8,11337,0,0
8,11344,0,0
8,11427,0,0
8,11440,0,0
8,11480,0,0
8,11492,0,0
8,11549,0,0
8,11721,0,0
8,11938,0,0
8,11979,0,0
8,12117,0,0
8,12164,0,0
8,14398,0,0
8,14417,0,0
8,15468,0,0
8,15638,0,0
8,15724,0,0
8,16383,0,0
8,16483,0,0
8,17442,0,0
8,21379,0,0
8,21490,0,0
8,21802,0,0
8,21812,0,0
8,23031,0,0
8,25435,0,0
8,26010,0,0
8,26636,0,0
8,26695,0,0
8,26696,0,0
8,26697,0,0
8,26698,0,0
8,27396,0,0
8,27432,0,0
8,27489,0,0
8,27490,0,0
8,27557,0,0
8,27558,0,0
8,28530,0,0
8,30336,0,0
8,30554,0,0
8,30595,0,0
8,30947,0,0
8,31021,0,0
8,31263,0,0
9,8449,0,0
9,8488,0,0
9,8489,0,0
9,8533,0,0
9,8537,0,0
9,8540,0,0
9,8548,0,0
9,8557,0,0
9,8561,0,0
9,8583,0,0
9,8587,0,0
9,8601,0,0
9,8675,0,0
9,8930,0,0
9,8946,0,0
9,14475,0,0
9,14576,0,0
9,14805,0,0
9,15148,0,0
9,15223,0,0
9,15425,0,0
9,19806,0,0
9,19832,0,0
9,20273,0,0
9,20467,0,0
9,25945,0,0
9,26361,0,0
9,26425,0,0
9,26644,0,0
9,26648,0,0
9,26872,0,0
9,27551,0,0
9,28509,0,0
9,29219,0,0
9,29758,0,0
9,29873,0,0
9,29890,0,0
9,29895,0,0
13,288,0,0
13,3816,0,0
13,4716,0,0
13,9852,0,0
13,9866,0,0
13,9890,0,0
13,9905,0,0
13,9906,0,0
13,9907,0,0
13,9908,0,0
13,9918,0,0
13,9920,0,0
13,9921,0,0
13,9929,0,0
13,9934,0,0
13,9942,0,0
13,9958,0,0
13,9959,0,0
13,9960,0,0
13,9963,0,0
13,9965,0,0
13,9967,0,0
13,9982,0,0
13,9984,0,0
13,9993,0,0
13,9994,0,0
13,9995,0,0
13,9999,0,0
13,10000,0,0
13,10005,0,0
13,10017,0,0
13,10020,0,0
13,10022,0,0
13,10027,0,0
13,10037,0,0
13,10038,0,0
13,10039,0,0
13,10040,0,0
13,10041,0,0
13,10044,0,0
13,10045,0,0
13,10052,0,0
13,10053,0,0
13,10054,0,0
13,10062,0,0
13,10065,0,0
13,10067,0,0
13,10068,0,0
13,10069,0,0
13,10070,0,0
13,10072,0,0
13,10075,0,0
13,10080,0,0
13,10081,0,0
13,10083,0,0
13,10093,0,0
13,10094,0,0
13,10104,0,0
13,10105,0,0
13,10108,0,0
13,10110,0,0
13,10111,0,0
13,10112,0,0
13,10113,0,0
13,10115,0,0
13,10118,0,0
13,10119,0,0
13,10122,0,0
13,10126,0,0
13,10129,0,0
13,10130,0,0
13,10134,0,0
13,10135,0,0
13,10138,0,0
13,10140,0,0
13,10144,0,0
13,10145,0,0
13,10149,0,0
13,10150,0,0
13,10152,0,0
13,10162,0,0
13,10169,0,0
13,10170,0,0
13,10186,0,0
13,10189,0,0
13,10192,0,0
13,10194,0,0
13,10198,0,0
13,10202,0,0
13,10203,0,0
13,10212,0,0
13,10220,0,0
13,10222,0,0
13,10229,0,0
13,10232,0,0
13,10240,0,0
13,10245,0,0
13,10246,0,0
13,10254,0,0
13,10265,0,0
13,10275,0,0
13,10277,0,0
13,10278,0,0
13,10279,0,0
13,10304,0,0
13,10308,0,0
13,10309,0,0
13,10310,0,0
13,10315,0,0
13,10317,0,0
13,10319,0,0
13,10335,0,0
13,10338,0,0
13,10342,0,0
13,10350,0,0
13,10362,0,0
13,10373,0,0
13,10389,0,0
13,10390,0,0
13,10392,0,0
13,10416,0,0
13,10437,0,0
13,10438,0,0
13,10481,0,0
13,10489,0,0
13,10526,0,0
13,10529,0,0
13,10538,0,0
13,10541,0,0
13,10569,0,0
13,10578,0,0
13,10605,0,0
13,10606,0,0
13,10619,0,0
13,10707,0,0
13,10725,0,0
13,10727,0,0
13,10732,0,0
13,10778,0,0
13,10792,0,0
13,10815,0,0
13,10825,0,0
13,10826,0,0
13,10830,0,0
13,10884,0,0
13,12196,0,0
13,12197,0,0
13,14219,0,0
13,14222,0,0
13,14335,0,0
13,14336,0,0
13,14338,0,0
13,14556,0,0
13,14675,0,0
13,14742,0,0
13,14786,0,0
13,14827,0,0
13,14830,0,0
13,14832,0,0
13,14858,0,0
13,14859,0,0
13,15162,0,0
13,15231,0,0
13,15253,0,0
13,15334,0,0
13,15397,0,0
13,15398,0,0
13,15513,0,0
13,15514,0,0
13,15516,0,0
13,15667,0,0
13,15669,0,0
13,15700,0,0
13,15701,0,0
13,15702,0,0
13,15706,0,0
13,15707,0,0
13,15708,0,0
13,16055,0,0
13,16058,0,0
13,16140,0,0
13,16142,0,0
13,16146,0,0
13,16157,0,0
13,16352,0,0
13,16353,0,0
13,16354,0,0
13,16355,0,0
13,16356,0,0
13,16357,0,0
13,16421,0,0
13,16471,0,0
13,16472,0,0
13,16495,0,0
13,16710,0,0
13,16750,0,0
13,16827,0,0
13,16828,0,0
13,16935,0,0
13,16964,0,0
13,17041,0,0
13,17043,0,0
13,17156,0,0
13,17157,0,0
13,17302,0,0
13,17360,0,0
13,17363,0,0
13,17389,0,0
13,17447,0,0
13,17601,0,0
13,17733,0,0
13,17734,0,0
13,17735,0,0
13,17738,0,0
13,17784,0,0
13,17856,0,0
13,17907,0,0
13,17936,0,0
13,17937,0,0
13,17941,0,0
13,18065,0,0
13,18066,0,0
13,18215,0,0
13,18546,0,0
13,18600,0,0
13,18602,0,0
13,18604,0,0
13,18609,0,0
13,18873,0,0
13,18882,0,0
13,19189,0,0
13,19229,0,0
13,19283,0,0
13,19291,0,0
13,19292,0,0
13,19415,0,0
13,19419,0,0
13,19602,0,0
13,19751,0,0
13,19810,0,0
13,19811,0,0
13,20027,0,0
13,20028,0,0
13,20029,0,0
13,20030,0,0
13,20229,0,0
13,20291,0,0
13,20342,0,0
13,20496,0,0
13,20544,0,0
13,20877,0,0
13,20878,0,0
13,21216,0,0
13,21455,0,0
13,21974,0,0
13,21975,0,0
13,21985,0,0
13,21988,0,0
13,22049,0,0
13,22084,0,0
13,22132,0,0
13,22134,0,0
13,22169,0,0
13,22211,0,0
13,22479,0,0
13,22481,0,0
13,22483,0,0
13,22485,0,0
13,22488,0,0
13,22709,0,0
13,22783,0,0
13,22852,0,0
13,23327,0,0
13,23328,0,0
13,23329,0,0
13,23440,0,0
13,23441,0,0
13,23555,0,0
13,23674,0,0
13,23681,0,0
13,23764,0,0
13,24019,0,0
13,24067,0,0
13,24238,0,0
13,24328,0,0
13,24331,0,0
13,24348,0,0
13,24576,0,0
13,24578,0,0
13,24588,0,0
13,24681,0,0
13,24728,0,0
13,24900,0,0
13,24902,0,0
13,24910,0,0
13,24918,0,0
13,25054,0,0
13,25058,0,0
13,25104,0,0
13,25105,0,0
13,25106,0,0
13,25177,0,0
13,25238,0,0
13,25239,0,0
13,25240,0,0
13,25317,0,0
13,25324,0,0
13,25345,0,0
13,25346,0,0
13,26049,0,0
13,26050,0,0
13,26216,0,0
13,26217,0,0
13,26277,0,0
13,26279,0,0
13,26280,0,0
13,26354,0,0
13,26355,0,0
13,26459,0,0
13,26460,0,0
13,26461,0,0
13,26462,0,0
13,26463,0,0
13,26464,0,0
13,26720,0,0
13,26922,0,0
13,26980,0,0
13,26981,0,0
13,26982,0,0
13,26983,0,0
13,26984,0,0
13,26986,0,0
13,26987,0,0
13,26988,0,0
13,26990,0,0
13,26991,0,0
13,26992,0,0
13,26993,0,0
13,26995,0,0
13,26996,0,0
13,27005,0,0
13,27006,0,0
13,27007,0,0
13,27008,0,0
13,27010,0,0
13,27013,0,0
13,27014,0,0
13,27033,0,0
13,27038,0,0
13,27041,0,0
13,27042,0,0
13,27044,0,0
13,27046,0,0
13,27063,0,0
13,27124,0,0
13,27125,0,0
13,27340,0,0
13,27349,0,0
13,27401,0,0
13,27650,0,0
13,27651,0,0
13,27652,0,0
13,27821,0,0
13,27822,0,0
13,27859,0,0
13,28653,0,0
13,28654,0,0
13,29643,0,0
13,29644,0,0
13,29645,0,0
13,29646,0,0
13,29648,0,0
13,29650,0,0
13,29652,0,0
13,29653,0,0
13,29654,0,0
13,29655,0,0
13,29656,0,0
13,29657,0,0
13,29662,0,0
13,29663,0,0
13,29664,0,0
13,29665,0,0
13,29667,0,0
13,29668,0,0
13,29669,0,0
13,29670,0,0
13,29673,0,0
13,29693,0,0
13,29767,0,0
13,29770,0,0
13,29772,0,0
13,29782,0,0
13,29869,0,0
13,29883,0,0
13,29884,0,0
13,29885,0,0
13,29886,0,0
13,29887,0,0
13,30161,0,0
13,30344,0,0
13,30346,0,0
13,30347,0,0
13,30453,0,0
13,30824,0,0
13,31213,0,0
13,31313,0,0
13,31390,0,0
13,31391,0,0
13,31392,0,0
13,31768,0,0
13,32210,0,0
13,32211,0,0
13,32244,0,0
13,32245,0,0
13,32272,0,0
13,32273,0,0
13,32274,0,0
13,32275,0,0
13,32344,0,0
13,32345,0,0
13,32346,0,0
15,14213,0,0
15,14792,0,0
15,15887,0,0
15,17758,0,0
15,18146,0,0
15,18149,0,0
15,18221,0,0
15,18247,0,0
15,18385,0,0
15,18926,0,0
15,19018,0,0
15,19019,0,0
15,20272,0,0
15,20326,0,0
15,20328,0,0
15,20431,0,0
15,20564,0,0
15,23041,0,0
15,23791,0,0
15,23793,0,0
15,25140,0,0
15,25142,0,0
15,25143,0,0
15,25594,0,0
15,25595,0,0
15,25689,0,0
15,25970,0,0
15,26857,0,0
15,27329,0,0
15,27476,0,0
15,28456,0,0
15,29753,0,0
15,29891,0,0
15,30581,0,0
15,30997,0,0
15,31834,0,0
16,10992,0,0
16,12000,0,0
16,14398,0,0
16,15939,0,0
16,16244,0,0
16,16383,0,0
16,16517,0,0
16,16536,0,0
16,16763,0,0
16,16775,0,0
16,16902,0,0
16,17638,0,0
16,19526,0,0
16,19744,0,0
16,21140,0,0
16,21488,0,0
16,21814,0,0
16,23264,0,0
16,26197,0,0
16,27779,0,0
16,28532,0,0
16,28632,0,0
16,30998,0,0
16,31205,0,0
16,31208,0,0
16,31331,0,0
17,14417,0,0
17,14421,0,0
17,14446,0,0
17,14455,0,0
17,14484,0,0
17,14536,0,0
17,17098,0,0
17,17101,0,0
17,17425,0,0
17,18115,0,0
17,18714,0,0
17,19072,0,0
17,20866,0,0
17,23264,0,0
17,25644,0,0
17,25685,0,0
17,25979,0,0
17,26436,0,0
17,27148,0,0
17,27354,0,0
17,27383,0,0
17,27394,0,0
17,27395,0,0
17,27830,0,0
17,27831,0,0
17,29555,0,0
17,30827,0,0
17,31764,0,0
17,31765,0,0
17,31766,0,0
22,18173,0,0
22,18184,0,0
22,18232,0,0
22,18405,0,0
22,18406,0,0
22,18636,0,0
22,18788,0,0
22,18917,0,0
22,20793,0,0
22,21004,0,0
22,21477,0,0
22,22770,0,0
22,23591,0,0
22,24664,0,0
22,24665,0,0
22,24666,0,0
22,26761,0,0
22,26762,0,0
22,27067,0,0
22,27068,0,0
22,27070,0,0
22,29678,0,0
22,30655,0,0
22,30657,0,0
22,30659,0,0
22,30660,0,0
22,31710,0,0
22,32162,0,0
22,32773,0,0
22,32774,0,0
22,32775,0,0
22,32777,0,0
22,32778,0,0
43,15786,0,0
43,15788,0,0
43,15816,0,0
43,15858,0,0
43,16062,0,0
43,16214,0,0
43,16229,0,0
43,16236,0,0
43,16241,0,0
43,16269,0,0
43,16281,0,0
43,16282,0,0
43,16283,0,0
43,16763,0,0
43,16814,0,0
43,16815,0,0
43,17118,0,0
43,17706,0,0
43,19059,0,0
43,19060,0,0
43,19487,0,0
43,19624,0,0
43,22473,0,0
43,22998,0,0
43,25214,0,0
43,27121,0,0
43,28443,0,0
43,31699,0,0
43,31700,0,0
43,31729,0,0
43,32019,0,0
43,32024,0,0
43,32025,0,0
43,32064,0,0
43,32120,0,0
1,61,0,0
1,19095,0,0
1,24706,0,0
2,3216,0,0
4,4346,0,0
4,4553,0,0
4,4714,0,0
4,7268,0,0
4,23250,0,0
4,23996,0,0
4,27758,0,0
4,28240,0,0
5,1608,0,0
5,2181,0,0
5,3920,0,0
5,3928,0,0
5,3930,0,0
5,3932,0,0
5,3944,0,0
5,3953,0,0
5,4305,0,0
5,4338,0,0
5,4345,0,0
5,4454,0,0
5,4501,0,0
5,4553,0,0
5,4574,0,0
5,4587,0,0
5,4606,0,0
5,4712,0,0
5,4766,0,0
5,7192,0,0
5,7268,0,0
5,7292,0,0
5,7357,0,0
5,7364,0,0
5,7418,0,0
5,7428,0,0
5,7429,0,0
5,7437,0,0
5,7441,0,0
5,7464,0,0
5,7480,0,0
5,7501,0,0
5,7503,0,0
5,7507,0,0
5,7508,0,0
5,7510,0,0
5,7549,0,0
5,7555,0,0
5,7556,0,0
5,7582,0,0
5,7627,0,0
5,7672,0,0
5,7698,0,0
5,7804,0,0
5,7821,0,0
5,7881,0,0
5,7902,0,0
5,8043,0,0
5,8083,0,0
5,8145,0,0
5,8249,0,0
5,8258,0,0
5,8335,0,0
5,8341,0,0
5,8368,0,0
5,8427,0,0
5,8442,0,0
5,15944,0,0
5,18333,0,0
5,19323,0,0
5,20857,0,0
5,21811,0,0
5,22222,0,0
5,22393,0,0
5,23233,0,0
5,23393,0,0
5,23603,0,0
5,23800,0,0
5,23815,0,0
5,23993,0,0
5,24002,0,0
5,24190,0,0
5,24814,0,0
5,25115,0,0
5,25272,0,0
5,25364,0,0
5,25380,0,0
5,25401,0,0
5,25446,0,0
5,25582,0,0
5,25608,0,0
5,25620,0,0
5,25665,0,0
5,26299,0,0
5,26735,0,0
5,26783,0,0
5,26784,0,0
5,26785,0,0
5,26786,0,0
5,27281,0,0
5,27283,0,0
5,27356,0,0
5,27848,0,0
5,27852,0,0
5,28085,0,0
5,28088,0,0
5,28093,0,0
5,28095,0,0
5,28423,0,0
5,28428,0,0
5,28715,0,0
5,28724,0,0
5,28731,0,0
5,28741,0,0
5,28746,0,0
5,28748,0,0
5,28795,0,0
5,28796,0,0
5,28804,0,0
5,28811,0,0
5,28814,0,0
5,28815,0,0
5,28832,0,0
5,28838,0,0
5,28851,0,0
5,28859,0,0
5,28862,0,0
5,28866,0,0
5,28869,0,0
5,28880,0,0
5,28882,0,0
5,28895,0,0
5,28899,0,0
5,28910,0,0
5,28919,0,0
5,28920,0,0
5,28944,0,0
5,28950,0,0
5,28963,0,0
5,28968,0,0
5,28969,0,0
5,28977,0,0
5,28978,0,0
5,28980,0,0
5,28984,0,0
5,28996,0,0
5,28997,0,0
5,29003,0,0
5,29005,0,0
5,29024,0,0
5,29045,0,0
5,29081,0,0
5,29088,0,0
5,29092,0,0
5,29094,0,0
5,29095,0,0
5,29100,0,0
5,29108,0,0
5,29109,0,0
5,29112,0,0
5,29124,0,0
5,29125,0,0
5,29131,0,0
5,29133,0,0
5,29175,0,0
5,29179,0,0
5,29180,0,0
5,29185,0,0
5,29199,0,0
5,29200,0,0
5,29222,0,0
5,29237,0,0
5,29238,0,0
5,29302,0,0
5,29313,0,0
5,29318,0,0
5,29321,0,0
5,29322,0,0
5,29344,0,0
5,29367,0,0
5,29411,0,0
5,29521,0,0
5,29522,0,0
5,29537,0,0
5,29560,0,0
5,29619,0,0
5,29620,0,0
5,29622,0,0
5,29623,0,0
5,29674,0,0
5,29675,0,0
5,29676,0,0
5,29695,0,0
5,29696,0,0
5,29697,0,0
5,29730,0,0
5,29731,0,0
5,29734,0,0
5,29804,0,0
5,32187,0,0
5,32695,0,0
5,32696,0,0
5,32697,0,0
5,32982,0,0
5,33556,0,0
6,1638,0,0
6,2270,0,0
6,2511,0,0
6,2561,0,0
6,6384,0,0
6,6724,0,0
6,6737,0,0
6,7091,0,0
6,12221,0,0
6,14965,0,0
6,15013,0,0
6,15618,0,0
6,20685,0,0
6,23136,0,0
6,24062,0,0
6,25600,0,0
6,26983,0,0
8,10904,0,0
8,10938,0,0
8,10965,0,0
8,11111,0,0
8,11129,0,0
8,11197,0,0
8,11218,0,0
8,11284,0,0
8,11298,0,0
8,11312,0,0
8,11346,0,0
8,11459,0,0
8,11498,0,0
8,11524,0,0
8,11529,0,0
8,11646,0,0
8,11647,0,0
8,11768,0,0
8,11782,0,0
8,11932,0,0
8,11968,0,0
8,12074,0,0
8,12116,0,0
8,14852,0,0
8,15335,0,0
8,15593,0,0
8,15710,0,0
8,15935,0,0
8,15936,0,0
8,15937,0,0
8,16482,0,0
8,16634,0,0
8,16670,0,0
8,17711,0,0
8,18277,0,0
8,19709,0,0
8,19710,0,0
8,19711,0,0
8,19712,0,0
8,20444,0,0
8,21188,0,0
8,21814,0,0
8,21954,0,0
8,23438,0,0
8,24117,0,0
8,24126,0,0
8,24129,0,0
8,24141,0,0
8,24146,0,0
8,24179,0,0
8,24212,0,0
8,24369,0,0
8,24651,0,0
8,24831,0,0
8,24832,0,0
8,24849,0,0
8,24850,0,0
8,24875,0,0
8,27199,0,0
8,27429,0,0
8,27430,0,0
8,27431,0,0
8,27442,0,0
8,27684,0,0
8,27695,0,0
8,27777,0,0
8,27779,0,0
8,28079,0,0
8,28081,0,0
8,29551,0,0
8,30185,0,0
8,30343,0,0
8,30822,0,0
8,30991,0,0
8,31292,0,0
8,31300,0,0
8,31324,0,0
8,31630,0,0
8,31661,0,0
8,31678,0,0
8,31938,0,0
8,31939,0,0
8,31940,0,0
8,32144,0,0
8,32182,0,0
8,32416,0,0
8,32474,0,0
9,8514,0,0
9,8516,0,0
9,8545,0,0
9,8566,0,0
9,8569,0,0
9,8572,0,0
9,8582,0,0
9,8586,0,0
9,8592,0,0
9,8593,0,0
9,8600,0,0
9,8602,0,0
9,8636,0,0
9,8638,0,0
9,8650,0,0
9,8710,0,0
9,8711,0,0
9,8787,0,0
9,8845,0,0
9,8846,0,0
9,8952,0,0
9,10861,0,0
9,14577,0,0
9,15219,0,0
9,15470,0,0
9,18111,0,0
9,20274,0,0
9,20530,0,0
9,23274,0,0
9,25507,0,0
9,25508,0,0
9,27384,0,0
9,27635,0,0
9,28510,0,0
9,29685,0,0
9,30358,0,0
9,30622,0,0
9,32191,0,0
9,32563,0,0
9,32841,0,0
9,32918,0,0
9,33035,0,0
13,3815,0,0
13,9881,0,0
13,9938,0,0
13,10006,0,0
13,10029,0,0
13,10095,0,0
13,10098,0,0
13,10099,0,0
13,10142,0,0
13,10161,0,0
13,10172,0,0
13,10187,0,0
13,10195,0,0
13,10374,0,0
13,10377,0,0
13,10426,0,0
13,10439,0,0
13,10451,0,0
13,10478,0,0
13,10571,0,0
13,10620,0,0
13,10733,0,0
13,10757,0,0
13,10816,0,0
13,12162,0,0
13,14339,0,0
13,14350,0,0
13,14628,0,0
13,15668,0,0
13,16758,0,0
13,16760,0,0
13,17730,0,0
13,17949,0,0
13,18061,0,0
13,18607,0,0
13,18880,0,0
13,19825,0,0
13,21977,0,0
13,22131,0,0
13,22486,0,0
13,23556,0,0
13,23589,0,0
13,23590,0,0
13,23765,0,0
13,24577,0,0
13,24581,0,0
13,24680,0,0
13,25299,0,0
13,26278,0,0
13,26985,0,0
13,26997,0,0
13,27011,0,0
13,27037,0,0
13,27906,0,0
13,29651,0,0
13,29666,0,0
13,29672,0,0
13,29774,0,0
13,29785,0,0
13,30094,0,0
13,31207,0,0
13,31214,0,0
13,31236,0,0
13,31389,0,0
13,31775,0,0
13,32173,0,0
13,32175,0,0
13,32176,0,0
13,32177,0,0
13,32178,0,0
13,32497,0,0
13,33825,0,0
15,14247,0,0
15,14296,0,0
15,14565,0,0
15,14696,0,0
15,15611,0,0
15,16006,0,0
15,16434,0,0
15,17017,0,0
15,17440,0,0
15,17464,0,0
15,17757,0,0
15,17884,0,0
15,17888,0,0
15,17957,0,0
15,18391,0,0
15,18436,0,0
15,18506,0,0
15,18716,0,0
15,20426,0,0
15,20434,0,0
15,20552,0,0
15,20557,0,0
15,20559,0,0
15,20565,0,0
15,20671,0,0
15,22359,0,0
15,22736,0,0
15,23606,0,0
15,24036,0,0
15,25133,0,0
15,26860,0,0
15,28464,0,0
15,29892,0,0
15,29911,0,0
15,29913,0,0
15,29918,0,0
15,29925,0,0
15,29926,0,0
15,30295,0,0
15,30578,0,0
15,30638,0,0
15,30711,0,0
15,31826,0,0
15,32979,0,0
15,32980,0,0
15,32996,0,0
16,11235,0,0
16,15344,0,0
16,15880,0,0
16,15956,0,0
16,16217,0,0
16,16519,0,0
16,17077,0,0
16,17114,0,0
16,17154,0,0
16,17914,0,0
16,18009,0,0
16,18555,0,0
16,19515,0,0
16,20228,0,0
16,20275,0,0
16,20280,0,0
16,20580,0,0
16,21954,0,0
16,23785,0,0
16,25721,0,0
16,27691,0,0
16,27778,0,0
16,28533,0,0
16,29586,0,0
