warehouse_id,vending_machine_id,sku_group_id,extra,remove,expiry
5,5061,31639,0,11,0
5,5082,31639,0,1,0
5,4219,31639,0,4,0
5,4778,31639,0,3,0
5,2834,31639,0,1,0
1,4426,31644,0,2,0
1,68,31644,0,2,0
1,4013,31644,0,0,0
1,2920,31644,0,3,0
1,1932,31644,0,8,0
1,1118,31644,0,1,0
1,145,31644,3,2,0
1,2676,31644,0,0,4
1,3873,31644,0,0,5
1,839,31644,0,6,0
1,3902,31644,0,2,0
1,4619,31644,0,5,0
1,1017,31644,0,0,0
1,1091,31644,0,1,0
1,4052,31644,0,0,7
1,3586,31644,0,3,0
1,3156,31644,0,0,0
1,1931,31644,0,5,0
1,89,31644,0,0,0
1,1289,31644,0,6,0
1,3053,31644,0,0,4
1,4053,31644,0,1,0
1,4320,31644,0,1,0
1,4007,31644,0,0,2
1,2040,31644,0,1,0
1,2675,31644,0,0,0
1,3262,31644,0,0,3
1,4014,31644,0,0,0
1,3646,31644,0,0,4
1,3748,31644,0,3,0
1,2004,31644,0,0,0
1,2729,31644,0,10,0
1,896,31644,0,1,0
1,2955,31644,0,0,0
1,4011,31644,0,0,2
1,3927,31644,0,3,0
1,1843,31644,0,0,0
1,4383,31644,0,0,0
1,1092,31644,0,0,7
1,1137,31644,0,3,2
1,433,31644,0,1,0
1,4163,31644,0,1,0
1,3585,31644,0,0,0
1,3964,31644,0,0,0
1,929,31644,0,3,0
4,4959,31646,0,12,0
4,4880,31649,0,19,0
4,4263,31649,0,9,0
4,2445,31649,0,20,0
66,2288,31649,0,0,0
4,413,31649,0,23,0
4,1725,31649,0,9,0
4,4630,31649,0,3,0
66,1659,31649,0,13,0
4,2344,31649,0,9,0
4,1742,31649,0,19,0
4,2276,31649,0,13,0
4,2631,31649,0,1,0
4,4057,31649,0,2,0
4,1969,31649,0,0,11
4,1253,31649,0,0,0
4,1706,31649,0,5,0
4,2925,31649,0,15,0
4,4735,31649,0,11,0
4,2241,31649,0,6,0
4,2406,31649,0,6,0
4,3915,31649,0,4,0
4,4635,31649,0,9,0
4,4111,31649,0,2,0
4,2996,31649,0,0,0
4,2822,31649,0,6,0
4,5457,31649,0,12,0
4,4734,31649,0,4,0
4,2363,31649,0,7,0
4,1011,31649,0,6,0
4,3919,31649,0,17,0
4,1105,31649,0,9,0
4,3307,31649,0,12,0
4,4286,31649,0,14,0
4,4094,31649,0,15,0
4,2383,31649,0,18,0
4,1895,31649,0,6,0
4,1486,31649,1,28,0
4,4671,31649,0,24,0
4,5221,31649,0,10,0
4,3257,31649,0,20,0
4,2889,31649,0,31,0
4,3001,31649,0,19,0
4,2091,31649,0,9,0
66,2694,31649,0,0,0
4,4723,31649,0,12,0
4,3513,31649,0,14,0
66,2433,31649,0,0,0
4,5013,31649,0,24,13
4,4074,31649,0,17,0
4,2646,31649,0,17,10
4,1290,31649,0,10,0
4,4990,31649,0,41,0
4,3542,31649,0,18,0
66,3532,31649,0,0,0
4,4362,31649,0,18,0
4,1503,31649,0,4,0
4,4338,31649,0,0,0
4,2364,31649,0,13,0
4,3913,31649,0,36,0
4,3782,31649,0,14,0
4,4708,31649,0,0,0
66,1173,31649,0,0,0
4,3545,31649,0,17,0
4,5767,31649,0,0,0
4,2821,31649,0,33,0
4,4829,31649,0,20,0
4,3914,31649,1,4,0
4,4261,31649,0,7,0
4,4973,31649,0,0,0
4,2385,31649,0,20,0
4,2636,31649,0,6,0
4,4586,31649,0,0,0
4,1393,31649,0,19,0
4,249,31649,0,4,0
4,2970,31649,0,9,0
66,1636,31649,0,8,0
4,4979,31649,0,9,0
4,2960,31649,0,0,0
4,3375,31649,0,9,0
4,1113,31649,0,1,0
66,2819,31649,0,0,0
4,1565,31649,0,5,0
4,5219,31649,0,11,0
4,4886,31649,0,8,0
4,3123,31649,0,15,0
4,4957,31649,0,9,0
4,4287,31649,0,2,0
4,3514,31649,0,10,0
66,2291,31649,0,0,0
4,3033,31649,0,6,0
4,4080,31649,0,13,0
4,4262,31649,0,11,0
4,1707,31649,0,2,9
4,2481,31649,0,10,0
4,3142,31649,0,9,0
4,1480,31649,0,55,0
1,1661,31649,0,9,0
4,3802,31649,0,19,0
4,2932,31649,0,43,0
66,1634,31649,0,0,0
66,1805,31649,0,10,0
66,2357,31649,0,12,0
4,3147,31649,0,16,0
4,3331,31649,0,9,0
4,3946,31649,0,4,0
66,2434,31649,0,9,0
4,3912,31649,0,0,0
4,4403,31649,0,12,0
9,4593,31649,0,0,0
4,4959,31649,0,8,0
4,3935,31649,0,1,0
4,3082,31649,0,43,0
4,5223,31649,0,17,0
4,2804,31649,0,0,0
66,1566,31649,0,0,0
4,4914,31649,0,3,0
4,3779,31649,0,6,0
66,2692,31649,0,0,0
4,4669,31649,0,3,0
4,4285,31649,1,16,0
4,3855,31649,0,0,0
4,4059,31649,0,4,0
4,2678,31649,0,1,0
4,4187,31649,0,7,0
4,3014,31649,0,21,0
4,2813,31649,0,14,0
66,1807,31649,0,10,0
4,4300,31649,0,3,0
4,2282,31649,0,22,0
66,2695,31649,0,0,0
4,4953,31649,0,0,0
4,4264,31649,0,9,0
66,2355,31649,0,0,0
4,1196,31649,0,9,0
4,2823,31649,0,4,0
66,2289,31649,0,0,0
4,383,31649,0,2,0
4,3622,31649,0,9,0
4,3308,31649,0,28,0
4,2989,31649,0,24,0
4,1026,31649,0,16,0
4,3951,31649,0,21,0
4,4037,31649,0,6,0
4,5217,31649,0,7,4
4,1786,31649,0,1,0
66,2290,31649,0,0,0
66,2354,31649,0,0,0
4,3009,31649,0,7,0
4,1302,31649,0,22,0
4,4265,31649,0,7,0
4,1711,31649,0,77,0
66,2431,31649,0,5,0
4,4725,31649,0,0,0
4,3018,31649,0,0,0
4,3013,31649,0,9,0
4,2125,31649,0,32,0
4,3610,31649,0,6,0
4,3695,31649,0,17,0
4,5863,31649,0,15,0
66,2432,31649,0,0,0
4,1902,31649,0,20,0
4,2448,31649,0,22,0
4,1485,31649,1,8,0
4,2362,31649,0,9,0
4,988,31649,0,8,0
4,3994,31649,0,5,0
4,3706,31649,0,18,0
4,4804,31649,0,18,0
66,1619,31649,0,10,0
4,1903,31649,0,5,0
66,2356,31649,0,0,0
4,4225,31649,0,18,0
4,1735,31649,0,40,0
4,1710,31649,0,0,0
4,1207,31649,0,0,0
4,3587,31649,0,0,0
4,1743,31649,0,3,0
4,1726,31649,0,17,0
4,4401,31649,0,15,0
4,3457,31649,0,1,0
66,1632,31649,0,0,0
4,4357,31649,0,40,0
4,5365,31649,0,5,0
4,1505,31649,0,44,0
4,4747,31649,0,14,0
66,1621,31649,0,13,0
4,4713,31649,0,4,0
4,1784,31649,0,19,0
66,1635,31649,0,14,0
4,2641,31649,0,14,0
4,2649,31649,0,2,0
4,417,31649,0,7,0
4,4585,31649,0,0,0
4,3230,31649,0,1,0
4,2172,31649,0,7,0
4,4288,31649,0,26,0
66,2691,31649,0,14,0
66,2321,31649,0,0,0
4,4670,31649,0,37,0
4,3897,31649,0,5,0
4,4587,31649,0,1,0
66,1633,31649,0,0,0
4,3330,31649,0,32,0
4,1265,31649,0,0,0
4,2043,31649,0,0,0
4,1193,31649,0,0,0
17,5119,31650,0,4,0
17,4249,31650,0,8,0
17,4251,31653,0,6,0
17,2846,31655,0,7,7
17,3260,31655,0,26,0
17,5302,31655,0,15,13
17,5034,31655,0,11,0
17,2770,31655,0,15,0
17,5126,31655,0,6,0
17,5811,31655,0,0,0
17,4390,31655,0,8,0
17,5416,31655,0,1,7
17,5080,31655,0,6,5
17,4552,31655,0,7,0
17,2202,31655,0,19,0
17,2848,31655,0,14,0
17,3658,31655,0,5,0
17,2842,31655,0,5,0
17,1913,31655,0,5,0
17,2841,31655,0,0,0
17,4775,31655,0,3,0
17,4092,31655,0,15,0
17,3958,31655,0,18,0
17,4827,31655,0,5,0
17,2930,31655,0,0,0
17,3962,31655,0,26,0
17,2847,31655,0,7,0
17,3225,31655,0,14,0
17,1499,31655,0,20,0
17,3064,31655,0,1,0
17,5334,31655,0,9,0
17,4087,31655,0,8,0
17,2738,31655,0,0,0
17,5301,31655,0,26,0
17,5538,31655,0,23,0
17,2074,31655,0,5,0
17,2267,31655,0,12,0
17,3146,31655,0,7,0
17,4249,31655,0,19,0
17,1730,31655,0,7,0
17,2724,31655,0,0,0
17,3707,31655,0,0,0
17,4818,31655,0,0,6
17,4828,31655,0,36,0
17,4377,31655,0,22,0
17,3888,31655,0,8,0
17,3992,31655,0,7,2
17,4248,31655,0,15,2
17,3144,31655,0,0,0
17,1335,31655,0,12,0
17,3334,31655,0,14,0
17,4906,31655,0,9,0
17,4344,31655,0,29,0
17,5653,31655,0,30,8
17,5608,31655,0,14,0
17,4010,31655,0,10,0
17,4695,31655,0,0,3
17,4683,31655,0,20,1
17,1333,31655,0,17,8
17,5709,31655,0,14,0
17,1845,31655,0,15,0
17,5300,31655,0,11,0
17,3328,31655,0,14,0
17,5125,31655,0,7,0
17,3301,31655,0,16,0
17,4107,31655,0,18,0
17,5812,31655,0,0,0
17,4323,31655,0,16,0
17,4294,31655,0,18,0
17,3618,31655,0,33,0
17,5119,31655,0,0,0
17,5545,31655,0,15,0
17,2203,31655,0,14,0
17,5707,31655,0,6,0
17,5708,31655,0,19,0
17,4919,31655,0,7,0
17,4838,31655,0,8,0
17,4251,31655,0,17,5
17,5521,31655,0,0,0
17,4326,31655,0,6,2
17,5079,31655,0,0,0
17,5130,31655,0,18,0
17,2430,31655,0,15,0
17,5033,31655,0,0,7
17,4696,31655,0,0,0
17,5131,31655,0,32,0
17,4250,31655,0,8,7
17,4825,31655,0,15,0
17,3419,31655,0,16,0
1,4426,31658,0,3,0
1,2004,31658,0,0,0
1,2675,31658,0,0,0
1,3927,31658,0,0,0
1,4007,31658,0,0,0
1,1017,31658,0,1,0
1,1289,31658,0,16,0
1,4320,31658,0,2,0
1,4014,31658,0,0,0
1,3650,31658,0,3,0
1,4200,31658,0,5,0
1,2920,31658,0,6,0
1,1143,31659,0,5,0
1,50,31659,0,3,0
1,47,31659,0,0,0
1,1091,31659,0,0,0
1,929,31659,0,9,0
1,1090,31659,0,7,0
1,4320,31659,0,0,0
1,1285,31659,0,9,0
1,3646,31659,0,7,0
1,401,31659,0,3,0
1,1948,31659,0,1,0
1,68,31659,0,0,0
1,2206,31659,0,2,0
1,2679,31659,0,4,0
1,3392,31659,0,0,0
1,2101,31659,0,12,0
1,824,31659,0,2,0
1,789,31659,0,4,4
1,3688,31659,0,3,0
1,3585,31659,0,0,0
1,3687,31659,0,0,0
1,2320,31659,0,16,0
1,1312,31659,0,3,0
1,2081,31659,0,0,0
1,3664,31659,0,0,0
1,479,31659,0,0,0
1,4041,31659,0,2,0
1,3393,31659,0,0,0
1,3420,31659,0,0,0
1,4014,31659,0,0,0
1,3402,31659,0,2,0
1,2127,31659,0,3,0
1,4200,31659,0,2,0
1,4007,31659,0,2,0
1,5526,31659,0,0,0
1,4576,31659,0,0,0
1,2198,31659,0,0,0
1,4009,31659,0,0,0
1,3053,31659,0,11,0
1,2489,31659,0,3,0
1,1118,31659,0,1,0
1,99,31659,0,0,0
1,1917,31659,0,0,0
1,3747,31659,0,0,0
1,4422,31659,0,0,0
1,3205,31659,0,16,0
1,1641,31659,0,9,0
1,1782,31659,0,5,0
1,2799,31659,0,5,0
1,2895,31659,0,7,0
1,1723,31659,0,2,0
1,390,31659,0,0,0
1,4678,31659,0,1,0
1,4629,31659,0,3,0
1,4618,31659,0,8,0
1,92,31659,0,2,0
1,3689,31659,0,1,0
1,2759,31659,0,2,0
1,1017,31659,0,2,0
2,3805,31659,0,4,0
1,3663,31659,0,1,0
1,1581,31659,0,4,0
1,4053,31659,0,0,0
1,402,31659,0,2,0
1,4800,31659,0,0,0
1,2280,31659,0,4,0
1,3390,31659,0,5,0
1,3777,31659,0,1,0
1,1092,31659,0,5,0
1,3844,31659,0,1,0
1,840,31659,0,15,0
1,4798,31659,0,0,0
1,2025,31659,0,0,0
1,4628,31659,0,0,0
1,839,31659,0,5,0
1,1843,31659,0,6,0
1,3650,31659,0,1,0
1,3159,31659,0,3,0
1,4163,31659,0,0,0
1,4201,31659,0,4,0
1,3400,31659,0,3,0
16,2463,31661,0,2,0
16,3314,31661,0,6,0
16,2785,31661,0,0,0
16,4360,31661,0,3,0
16,4609,31661,0,10,0
16,3933,31661,0,4,0
16,1324,31661,0,6,0
16,3806,31661,0,6,0
16,4237,31661,0,9,0
16,2219,31661,0,4,0
16,3961,31661,0,5,0
16,4090,31661,0,6,0
16,4006,31661,0,3,0
16,3312,31661,0,2,0
16,3730,31661,0,5,4
16,3313,31661,0,3,0
16,4610,31661,0,4,0
16,1323,31661,0,3,0
16,3910,31661,0,4,0
16,4293,31661,0,3,0
16,2648,31661,0,8,0
16,3923,31661,1,0,0
16,3561,31661,0,5,0
16,4444,31661,0,6,0
16,4898,31661,0,0,4
16,3938,31661,0,1,0
16,2786,31661,0,0,0
16,3275,31661,0,0,0
16,1889,31661,0,1,0
16,4311,31661,0,4,0
16,2218,31661,0,5,0
16,3576,31661,0,8,0
16,4445,31661,0,6,0
16,2840,31661,0,5,0
16,4608,31661,0,5,5
16,3729,31661,0,5,0
16,1337,31661,0,4,0
16,4452,31661,0,2,0
16,2220,31661,0,2,0
16,3441,31661,0,16,0
16,3932,31661,0,3,0
16,3807,31661,0,6,0
16,1965,31661,0,1,0
16,3960,31661,0,3,0
16,3950,31661,0,4,3
16,1468,31661,0,5,0
16,4184,31661,0,7,0
16,1689,31661,0,0,0
16,2640,31661,0,4,0
16,3530,31661,0,3,0
16,1470,31661,0,0,0
16,4611,31661,0,12,0
16,3959,31661,0,2,0
16,3563,31661,0,3,0
16,1467,31661,0,0,0
16,4186,31661,6,2,0
16,2573,31661,0,1,0
16,4292,31661,0,4,0
16,3562,31661,0,3,0
2,3384,31676,0,0,7
2,4449,31676,0,0,0
2,3522,31676,0,13,0
2,4197,31676,0,6,0
2,2917,31676,0,23,0
2,2666,31676,0,0,0
2,1841,31676,0,0,0
2,416,31676,0,1,0
2,841,31676,0,21,5
2,788,31676,0,7,0
2,2132,31676,0,0,0
2,1266,31676,0,0,0
2,1776,31676,0,10,0
2,1222,31676,0,0,6
2,227,31676,0,1,0
2,796,31676,0,5,0
2,1267,31676,0,0,0
2,1744,31676,0,0,0
2,4159,31676,0,0,0
2,686,31676,0,8,0
2,1960,31676,0,0,1
2,2279,31676,0,0,9
2,4493,31676,0,0,0
2,4510,31676,0,0,7
2,2835,31676,0,0,0
2,307,31676,0,0,0
2,2159,31676,0,6,0
2,3928,31676,0,0,5
2,1147,31676,0,0,6
2,459,31676,0,0,2
2,869,31676,0,1,0
2,3499,31676,0,10,0
2,3803,31676,0,4,0
2,4707,31676,0,4,1
2,827,31676,0,5,0
2,5204,31676,0,0,0
2,4448,31676,0,0,0
2,4503,31676,0,0,0
2,3948,31676,0,0,3
2,4084,31676,0,0,4
2,125,31676,0,0,1
2,1178,31676,0,11,0
2,3444,31676,0,0,0
2,1073,31676,0,0,0
2,834,31676,0,0,11
2,806,31676,0,0,4
2,3226,31676,0,0,0
2,1664,31676,0,0,0
2,4078,31676,0,0,0
2,3523,31676,0,10,0
2,4196,31676,0,7,0
2,4083,31676,0,8,0
2,2652,31676,0,0,0
2,1134,31676,0,0,0
2,3445,31676,0,5,0
2,2401,31676,0,5,0
2,3296,31676,0,10,0
2,3520,31676,0,0,0
2,3248,31676,0,1,0
2,2897,31676,0,0,5
2,992,31676,0,1,0
2,1720,31676,0,0,0
2,3343,31676,0,0,0
2,1197,31676,0,0,0
2,2904,31676,0,0,4
2,3712,31676,0,9,0
2,4082,31676,0,9,0
2,2963,31676,0,0,3
2,3778,31676,0,1,0
2,1003,31676,0,2,0
2,1935,31676,0,0,3
2,1787,31676,0,0,0
2,2338,31676,0,1,0
2,2031,31676,0,0,0
2,3438,31676,0,0,0
2,1840,31676,0,0,0
2,1171,31676,0,7,0
2,257,31676,0,0,2
2,4404,31676,0,0,0
2,1753,31676,0,0,0
2,4442,31676,0,12,0
2,4807,31676,0,0,0
2,3953,31676,0,0,0
2,3283,31676,0,0,0
2,1755,31676,0,0,0
2,3896,31676,0,25,11
2,1240,31676,0,0,2
2,4667,31676,0,0,0
2,2402,31676,0,0,0
2,4023,31676,0,0,0
2,3177,31676,0,1,5
2,1103,31676,0,0,0
2,3619,31676,0,8,0
2,3554,31676,0,0,0
2,3485,31676,0,0,0
2,2192,31676,0,0,0
2,3515,31676,0,0,0
2,3519,31676,0,0,0
2,4318,31676,0,0,7
2,4024,31676,0,0,0
2,2102,31676,0,0,0
2,3990,31676,0,0,0
2,1297,31676,0,6,0
2,39,31676,0,0,0
2,4623,31676,0,0,0
2,2952,31676,0,0,0
2,2287,31676,0,0,0
2,4018,31676,0,0,0
2,803,31676,0,1,0
2,3279,31676,0,0,0
2,1754,31676,0,0,0
2,2826,31676,0,0,0
2,4058,31676,0,0,0
2,4822,31676,0,0,0
2,3238,31676,0,0,0
2,2398,31676,0,12,0
2,123,31676,0,0,0
2,3804,31676,0,14,0
2,66,31676,0,0,0
2,4622,31676,0,0,0
2,2283,31676,0,0,0
2,1957,31676,0,0,0
2,415,31676,0,0,0
2,3442,31676,0,0,0
2,1235,31676,0,0,0
2,3952,31676,0,0,0
2,4051,31676,0,0,0
2,3239,31676,0,7,0
2,4025,31676,0,0,0
2,1348,31676,0,0,0
2,3000,31676,0,0,0
2,3503,31676,0,0,0
2,1062,31676,0,8,7
2,4504,31676,0,0,0
2,3501,31676,0,0,0
2,2033,31676,0,0,0
2,4364,31676,0,4,0
2,3278,31676,0,0,0
2,3867,31676,0,0,0
2,1392,31676,0,0,7
2,21,31676,0,1,0
2,1589,31676,0,11,0
2,3451,31676,0,0,7
2,1341,31676,0,0,0
2,1005,31676,0,6,0
2,2335,31676,0,0,0
2,2929,31676,0,2,0
2,3446,31676,0,6,0
2,2286,31676,0,0,0
8,1047,31678,0,1,3
8,2853,31678,0,2,6
8,3234,31678,0,6,0
8,1227,31678,0,12,0
8,1139,31678,0,7,0
8,3791,31678,0,8,0
8,3710,31678,0,16,0
8,1824,31678,0,7,0
8,5427,31678,0,6,0
8,2460,31678,0,8,0
8,3996,31678,0,13,1
8,1344,31678,0,6,3
8,2175,31678,0,2,0
8,1802,31678,0,1,0
8,4534,31678,0,0,1
8,2600,31678,1,7,1
8,2332,31678,0,4,0
8,4484,31678,0,6,7
8,4456,31678,0,2,1
8,5431,31678,0,7,0
8,4568,31678,0,7,0
8,2850,31678,0,0,0
8,4616,31678,0,8,0
8,5551,31678,0,4,0
8,4235,31678,0,1,5
8,3507,31678,0,6,1
8,1339,31678,0,3,0
8,3916,31678,0,7,1
8,1495,31678,0,3,7
8,4567,31678,0,8,0
8,5492,31678,0,5,0
8,2714,31678,0,0,8
8,4877,31678,0,0,0
8,2745,31678,0,8,0
8,4566,31678,0,7,0
8,2174,31678,0,1,0
8,3788,31678,0,4,0
8,3517,31678,0,2,0
8,1821,31678,0,15,0
8,527,31678,0,0,0
8,1177,31678,0,6,0
8,2105,31678,0,4,0
8,5424,31678,0,0,0
8,4490,31678,0,0,0
8,4617,31678,0,8,0
8,2703,31678,0,3,0
8,3027,31678,0,7,0
8,4457,31678,0,2,0
8,3355,31678,0,7,0
8,2462,31678,0,7,0
8,4558,31678,0,6,0
8,2820,31678,0,8,0
8,3869,31678,0,7,0
8,1250,31678,1,5,6
8,4162,31678,0,40,0
8,4388,31680,0,3,0
8,1248,31680,7,0,1
8,2141,31680,0,0,6
8,1693,31680,0,6,7
8,3789,31680,0,21,1
8,4654,31680,0,22,0
8,2673,31680,0,1,0
8,1821,31680,0,4,1
8,2502,31680,0,2,0
8,5431,31680,0,17,0
8,2745,31680,0,0,8
8,3792,31680,0,5,0
8,3373,31680,0,0,0
8,3350,31680,0,0,0
8,2854,31680,0,14,0
8,4699,31680,0,1,0
8,4171,31680,0,8,0
8,3282,31680,6,28,0
8,4674,31680,0,0,5
8,3332,31680,0,1,1
8,2773,31680,0,2,5
8,1139,31680,0,0,3
8,4423,31680,0,21,0
8,3354,31680,0,8,0
8,1997,31680,0,0,6
8,4556,31680,0,7,0
8,4376,31680,0,0,12
8,3327,31680,0,3,3
8,4566,31680,0,30,0
8,3352,31680,0,2,2
8,3794,31680,0,4,0
8,3518,31680,1,31,0
8,4235,31680,0,1,0
8,1996,31680,0,0,13
8,4175,31680,0,13,1
8,4400,31680,0,14,0
8,4616,31680,0,22,0
8,3710,31680,0,3,0
8,3396,31680,0,2,2
8,3298,31680,0,12,3
8,4557,31680,1,7,3
8,5027,31680,0,5,0
8,1822,31680,0,3,2
8,2559,31680,0,3,0
8,3791,31680,0,22,5
8,5235,31680,0,6,0
8,4402,31680,0,19,0
8,4662,31680,0,10,0
8,4389,31680,0,2,0
8,4313,31680,0,0,2
8,4410,31680,0,3,0
8,4974,31680,0,6,0
8,4174,31680,0,8,0
8,4169,31680,0,18,0
8,3287,31680,1,42,0
8,3920,31680,0,4,0
8,2775,31680,0,0,7
8,2424,31680,0,2,2
8,4457,31680,0,0,4
8,4359,31680,0,3,0
8,2176,31680,0,0,0
8,2779,31680,0,4,0
8,1699,31680,0,25,19
8,2175,31680,0,6,0
8,3056,31680,0,27,1
8,2595,31680,0,0,10
8,2856,31680,0,1,3
8,2777,31680,0,23,1
8,2333,31680,0,6,0
8,2716,31680,0,3,4
8,4655,31680,0,20,1
8,3055,31680,0,13,0
8,1299,31680,0,8,0
8,2851,31680,0,9,0
8,3921,31680,0,13,0
8,656,31680,0,7,8
8,1259,31680,0,14,3
8,1705,31680,0,4,0
8,4682,31680,0,6,0
8,4183,31680,0,0,4
8,3868,31680,0,0,5
8,4406,31680,0,6,0
8,4558,31680,0,4,0
8,4173,31680,0,16,8
8,4347,31680,0,3,0
8,2781,31680,0,3,12
8,2776,31680,1,26,0
8,4178,31680,0,14,4
8,3600,31680,0,6,0
8,5424,31680,0,1,0
8,3699,31680,0,21,11
8,4567,31680,0,16,0
8,2462,31680,2,15,1
8,3998,31680,0,0,6
8,4617,31680,0,18,0
8,3746,31680,0,14,0
8,5423,31680,0,2,0
8,1254,31680,0,14,0
8,4387,31680,0,9,0
8,2820,31680,8,24,10
8,4168,31680,0,13,0
8,4684,31680,0,8,0
8,4698,31680,0,0,3
8,4358,31680,0,2,0
8,3249,31680,0,1,0
8,3272,31680,0,12,0
8,5428,31680,0,0,0
8,1802,31680,0,4,0
8,1177,31680,0,10,0
8,3346,31680,0,8,0
8,5100,31680,0,0,0
8,4343,31680,0,3,0
8,4456,31680,0,13,1
8,3507,31680,0,5,1
8,2435,31680,0,4,0
8,2345,31680,0,0,8
8,3264,31680,0,2,0
8,4399,31680,0,15,2
8,4179,31680,0,2,9
8,2852,31680,0,0,1
8,4405,31680,0,7,0
8,3517,31680,0,3,2
8,3270,31680,0,0,10
8,4345,31680,0,8,0
8,1495,31680,1,8,0
8,2446,31680,0,2,0
8,3023,31680,1,7,1
8,3128,31680,0,8,9
8,5425,31680,0,0,0
8,3481,31680,0,3,1
8,3642,31680,2,12,9
8,2853,31680,0,7,8
8,4454,31680,0,13,0
8,4668,31680,0,6,0
8,2597,31680,0,3,3
8,2105,31680,0,10,2
8,1339,31680,0,6,1
8,3793,31680,0,8,0
8,2501,31680,0,0,4
8,1914,31680,0,1,1
8,4632,31680,0,6,10
8,2714,31680,0,0,6
8,4485,31680,0,3,0
8,3916,31680,0,6,0
8,1142,31680,0,0,0
8,1995,31680,0,0,7
8,3347,31680,1,34,0
8,1344,31680,0,0,0
8,2425,31680,0,2,1
8,3333,31680,0,0,6
8,3785,31680,0,3,0
8,4409,31680,0,0,5
8,1912,31680,0,20,13
8,2458,31680,0,4,1
8,1044,31680,0,8,0
8,4176,31680,0,3,0
8,5497,31680,0,5,0
8,1260,31680,0,15,0
8,4637,31680,0,9,0
8,4392,31680,0,8,0
8,2459,31680,0,2,0
8,4162,31680,1,18,2
8,3870,31680,0,0,7
8,4170,31680,0,14,6
8,3601,31680,0,0,3
8,1342,31680,0,0,0
8,3054,31680,0,16,1
8,527,31680,0,7,0
8,2774,31680,0,0,9
8,1257,31680,0,3,0
8,1242,31680,0,0,4
8,4177,31680,0,12,3
8,3027,31680,0,14,1
8,2723,31680,0,0,13
8,3788,31680,0,5,2
8,5231,31680,0,0,0
8,4181,31680,0,24,3
8,3857,31680,0,2,0
8,2782,31680,0,0,12
8,1823,31680,1,4,7
8,2592,31680,0,0,12
8,2113,31680,0,0,5
8,4648,31680,0,39,8
8,2112,31680,0,17,4
8,4180,31680,0,7,1
8,4234,31680,0,36,0
8,4877,31680,0,0,0
8,2780,31680,0,1,1
8,3758,31680,0,7,0
8,4189,31680,0,2,0
8,3127,31680,0,0,6
8,3385,31680,1,32,0
8,4182,31680,0,0,1
8,2703,31680,0,11,0
8,2596,31680,0,0,6
8,2783,31680,0,0,0
8,4534,31680,0,15,1
8,5427,31680,0,8,2
8,1698,31680,0,17,18
8,3641,31680,0,13,1
2,4547,31685,0,12,0
3,2194,31685,0,3,0
3,1034,31685,0,4,0
3,2599,31685,0,14,0
3,2471,31685,0,0,0
3,1077,31685,0,8,0
3,3426,31685,0,0,0
16,3074,31699,0,0,0
43,5246,31699,0,5,3
16,3076,31699,0,0,0
16,3075,31699,3,0,6
16,3073,31699,0,0,6
43,5243,31699,0,0,20
16,3072,31699,0,1,0
43,5245,31699,0,0,4
43,5247,31700,0,0,0
16,3074,31700,1,0,0
43,5246,31700,0,0,0
43,5245,31700,6,13,0
16,3073,31700,0,0,0
16,3072,31700,1,8,0
43,5243,31700,0,4,0
16,3075,31700,0,0,0
16,3076,31700,0,0,0
9,1568,31703,0,2,0
9,952,31703,0,1,0
9,950,31703,0,0,0
9,953,31703,0,1,0
9,951,31703,0,3,0
9,1152,31704,0,39,0
9,952,31704,0,0,11
9,1340,31704,0,4,0
9,1156,31704,0,0,0
9,3040,31704,0,0,25
9,2900,31704,0,83,0
9,852,31704,0,11,0
9,2186,31704,0,33,0
9,951,31704,0,0,28
9,3037,31704,0,1,24
9,1157,31704,0,29,0
9,3035,31704,0,16,29
9,2788,31704,0,47,0
9,855,31704,0,44,0
9,950,31704,0,0,27
9,1161,31704,0,3,0
9,2791,31704,0,93,0
9,919,31704,0,20,0
9,1155,31704,0,62,0
9,921,31704,0,13,0
9,2071,31704,0,17,0
9,860,31704,0,52,0
9,856,31704,0,15,0
9,3034,31704,0,27,8
9,3036,31704,0,0,22
9,858,31704,0,25,0
9,3042,31704,0,12,35
9,3041,31704,0,11,11
9,3038,31704,0,0,2
9,2789,31704,0,101,0
9,3043,31704,0,24,28
9,1159,31704,0,36,0
9,2790,31704,0,9,0
9,954,31704,0,0,15
9,2026,31704,0,65,0
9,4612,31704,0,69,11
9,922,31704,0,21,0
9,953,31704,0,0,13
9,3039,31704,0,18,31
9,2792,31704,0,64,10
9,1154,31704,0,15,0
9,859,31704,0,22,0
9,920,31704,0,7,27
9,5229,31704,0,0,27
9,854,31704,0,121,0
9,918,31704,0,10,0
9,1158,31704,0,15,0
9,2787,31704,0,86,0
9,1153,31704,0,15,0
9,857,31704,0,100,0
9,2794,31704,0,53,0
9,2608,31706,0,0,0
9,5191,31706,0,0,0
9,4767,31706,0,0,0
9,4760,31706,0,0,0
9,4762,31706,0,7,0
9,2610,31706,0,0,0
15,1037,31707,0,4,0
9,1278,31707,0,0,0
15,1041,31707,0,0,0
15,1046,31707,0,0,0
9,1740,31707,0,0,0
9,1271,31707,0,0,0
9,2110,31707,0,0,0
15,1040,31707,0,0,0
9,2621,31707,2,60,0
9,1269,31707,0,0,0
9,3871,31707,0,11,0
9,1608,31707,0,0,3
9,2958,31707,0,9,0
9,3178,31707,0,3,0
