mvid,mrp,offer_price,zoho_id,vendor_price,variant_id,variant_name,product_id,product_name,brand_id,brand_name
"38,569",20,20,201333000066268562,18,4753,Tropicana Mix Fruit Rs 20,"2,172",Tropicana Guava,"1,681",Tropicana
"38,570",10,10,201333000066265721,9,2253,Britannia Good Day Butter cookies,"1,634",Good Day,"1,455",Britannia
"38,571",10,10,201333000066273723,8,4501,Lays Hot And Sweet Chilli,"2,384",Lays Hot and sweet chilli,"1,563",Layss
"38,572",10,10,201333000066266792,8,2403,Lays Classic Salted Rs 10,"1,628",Lays Classic Salted ,"1,563",Layss
"38,573",10,10,201333000066290169,8,4791,Lays Chile Limon Chips Rs 20,"2,623",Lays Chilli Limon Rs 20,"1,563",Layss
"38,574",10,10,201333000066265800,8,2421, Lays Cream & Onion Rs 20,"1,036", Lays Cream & Onion Rs 20,"1,563",Layss
"38,575",40,40,201333000066267162,36,2186,Fanta Can Rs 40,942,Coca Cola  Fanta Can 300g Rs 40,"1,498",Fanta
"38,589",40,40,201333000066316445,38,252,Thumps Up Can,180,Thums Up,"1,677",Thumsup
"38,591",40,40,201333000066266872,38,10716,Britannia Winkin Cow Chocolate Shake ,"8,188",Britannia Winkin Cow Chocolate Shake Rs 40,"1,455",Britannia
"38,592",1,1,201333000066258399,1,11507,Budweiser Magnum Beer,"8,955",Budweiser Magnum Beer,"1,927",Budweiser 
"38,607",35,35,201333000066261741,21.95,8837,Snickers Almond Rs 20,"6,370",Snickers Almond Rs 20,"1,856",Snickers 
"38,612",20,20,201333000066266989,18,2254,Britannia Nutri Choice Digestive ,"1,052",Britannia Nutri Choice Rs 20,"1,455",Britannia
"38,613",10,10,201333000066300408,9,5092,Too Yumm Punjabi Tadka Rs 10,"2,878",Too Yumm Punjabi Tadka Rs 10,6,Too Yumm 
"38,614",25,25,201333000066282434,22,2213,Britannia Winkin Cow Mango Lassi Rs 20,"1,624",Winkin Cow Thick Lassi,"1,455",Britannia
"38,615",10,10,201333000066361617,8,11242,Too Yumm Salted Peanuts,"8,695",Too Yumm Salted Nuts,6,Too Yumm 
"38,616",9,9,201333000066354706,6.4,535,Kinley Water Bottle ,499,Kinley,"1,555",Kinley
"38,617",7,7,201333000066342724,4.8,11508,Aquafina Water Bottle ,"8,956",Aquafina Water Bottle,"2,188",Aquafina
"38,621",20,20,201333000066344460,12.14,10710,Campa Cola ,"8,185",Campa Cola ,"2,332",Campa
"38,622",20,20,201333000066261841,12.14,10711,Campa Orange,"8,186",Campa Orange,"2,332",Campa
"38,623",20,20,201333000066356967,12.14,10712,Campa Lemon,"8,187",Campa Lemon,"2,332",Campa
"38,683",15,15,201333000066510013,9.38,11388,Lets Try Aloo Bhujia ,"8,840",Lets Try Aloo Bhujia ,"2,626",Lets Try
"38,684",20,20,201333000066512009,10.51,5420,Mcvities Cashew Cookies ,"3,207",Mcvities Cashew Cookies ,"1,577",Mcvitie'S
"38,685",80,80,201333000066509402,44.5,10412,Max Protein Choco Almond Bar,"7,894",Max Protein Choco Almond Bar,"1,576",Max Protein
"38,686",80,80,201333000066479102,44.5,5557,Max Protein Choco Almond Bar Rs 75,"3,327",Choco Almond Bar Rs 75,"1,644",Ritebite
"38,687",50,50,201333000066486256,31.36,7887,Snickers Chocolate ,"5,487",Snickers Chocolate,"1,856",Snickers 
"38,745",172,160,201333000066642080,120,11536,Paneer Roll,"8,982",Paneer Roll,"2,631",Nathus Noida
"38,746",55,48,201333000066612234,36,11535,Panner Bread Pakora,"8,981",Panner Bread Pakora,"2,631",Nathus Noida
"38,747",53,48,201333000066625021,36,11534,Onion Kachori,"8,980",Onion Kachori,"2,631",Nathus Noida
"38,748",32,27,201333000066611042,20,11533,Samosa,"8,979",Samosa,"2,631",Nathus Noida
"38,749",55,48,201333000066638013,36,11532,Panner Pakora,"8,978",Panner Pakora,"2,631",Nathus Noida
"38,750",65,61,201333000066640236,46,11531,Veg Cheese Sandwich ,"8,977",Veg Cheese Sandwich ,"2,631",Nathus Noida
"38,751",57,53,201333000066611121,40,11529,White Bread Veg Sandwich ,"8,976",White Bread Veg Sandwich ,"2,631",Nathus Noida
"38,756",30,30,201333000066622084,18.75,9197,Farmley Makhana Munchies,"6,729",Farmley Makhana Munchies Rs 30,"2,056",Farmley
"38,826",30,30,201333000066770006,17.14,7115,Himalayan Salt Caramel,"4,740",Himalayan Salt Caramel,"2,034",4700 BC
"38,877",20,20,201333000066837777,18,2252,7up Nimbooz Rs 20,"1,633",7up Nimbooz,"1,744",7up
"38,878",10,10,201333000066845225,9,9570,Haldirams Peeloz French Vanilla Rs 10,"7,097",Haldirams Peeloz French Vanilla Rs 10,"1,523",Haldirams 2
"38,879",10,10,201333000066848196,9,7270,Haldirams Navratan Mix Rs 10,"4,878",Navratan Mix Rs 10,"1,523",Haldirams 2
"38,881",10,10,201333000066840147,8,3964,Britannia Good Day Cashew cookies Rs 10,"2,095",Britannia Good Day Cashew Cookies Rs 10,"1,455",Britannia
"38,901",10,10,201333000066907246,6.69,9640,Bingo Tedhe Medhe Chatpata Masala Rs 10,"7,160",Bingo Tedhe Medhe Chatpata Masala Rs 10,"1,447",Bingo
"38,913",30,30,201333000066925172,16.53,11566,Reload Lime & Lemon,"9,012",Reload Lime & Lemon ,"2,570",Fast & up
"38,922",20,20,201333000066911463,20,6700,Spinner Energy Drink,"4,348",Spinner Energy Drink,"2,148",Spinner 
"38,926",10,10,201333000066965021,6.69,11243,Too Yumm Coated Nuts,"8,696",Too Yumm Coated Nuts,6,Too Yumm 
"38,927",20,20,201333000066932129,11.86,10018,Mulberry Zingals Mix Fruit Cake ,"7,504",Mulberry Zingals Mix Fruit Cake Rs 25,"2,283",mullberry
"38,928",40,40,201333000066967127,29.9,11285,Cavins Orange Cream Biscuits Milkshake,"8,739",Cavins Orange Cream Biscuits Milkshake,9,Cavins
"38,929",20,20,201333000066920097,11.61,7112,Cheese & Herbs Corn Chips Rs 20,"4,737",Cheese & Herbs Chips Rs 20,"2,034",4700 BC
"38,930",75,75,201333000066957132,46.88,11156,Ella Foods Coconut Almond,"8,613",Ella Foods Coconut Almond,"2,594",Ella Foods
"38,931",30,30,201333000066909729,28,4333,Cavins Lassi,"2,269",Cavins Lassi,9,Cavins
"38,932",20,20,201333000066957211,19,7577,Tropicana 100 Mixed Fruit Juice Rs 20,"5,189",Mixed Fruit Rs 20,"1,681",Tropicana
"38,933",20,20,201333000066911547,18,4364,Tropicana Guava,"2,172",Tropicana Guava,"1,681",Tropicana
"38,936",10,10,201333000066967206,8,5972,Bingo Tedhe Medhe Achaari Masti Rs 10,"3,677",Bingo Tedhe Medhe Achaari Masti Rs 10,"1,447",Bingo
"38,939",20,20,201333000066932212,15,11243,Too Yumm Coated Nuts,"8,696",Too Yumm Coated Nuts,6,Too Yumm 
"38,987",54,54,201333000067001392,51.43,10115,Nutrezy Raisin Omega & Crunch Trail Mix,"7,603",Nutrezy Antioxidant Power Trail Mix,"2,032",Nutrezy
"38,988",30,30,201333000066995009,18.75,11616,Fabeato Classic Salted Banana Chips,"9,064",Fabeato Classic Salted Banana Chips,"2,498",Fabeato
"38,989",30,30,201333000066996259,17.14,11295,Himalayan Salt Caramel Popcorn,"8,749",4700 BC Himalayan Salt Caramel Popcorn,"2,034",4700 BC
"38,990",30,30,201333000067028256,18.75,11616,Fabeato Classic Salted Banana Chips,"9,064",Fabeato Classic Salted Banana Chips,"2,498",Fabeato
"38,992",30,30,201333000067004293,18.75,11614,Fabeato Magic Masala Banana Chips,"9,062",Fabeato Magic Masala Banana Chips,"2,498",Fabeato
"38,993",30,30,201333000067004372,18.75,11615,Fabeato Pudina Punch Banana Chips,"9,063",Fabeato Pudina Punch Banana Chips,"2,498",Fabeato
"38,994",30,30,201333000066996338,16.07,11617,Butter Popcorn Jumbo Pack,"9,065",Butter Popcorn Jumbo Pack,"2,034",4700 BC
"38,995",30,30,201333000067046407,20,11615,Fabeato Pudina Punch Banana Chips,"9,063",Fabeato Pudina Punch Banana Chips,"2,498",Fabeato
"38,996",30,30,201333000066994100,16.07,11617,Butter Popcorn Jumbo Pack,"9,065",Butter Popcorn Jumbo Pack,"2,034",4700 BC
"38,997",30,30,201333000067005010,20,11615,Fabeato Pudina Punch Banana Chips,"9,063",Fabeato Pudina Punch Banana Chips,"2,498",Fabeato
"38,998",20,20,201333000067012052,10.71,3713,Makino Nacho Chips Jalpano,"2,014",Makino Nacho Chips Cheese,16,Makino
"38,999",30,30,201333000066986556,17.14,11618,Cheese & Herb Corn Chips ,"9,066",Cheese & Herb Corn Chips Rs 30,"2,034",4700 BC
"39,000",30,30,201333000067016179,18.75,11613,Fabeato Korean Kimchi Banana Chips,"9,061",Fabeato Korean Kimchi Banana Chips,"2,498",Fabeato
"39,001",30,30,201333000067027339,17.14,11618,Cheese & Herb Corn Chips ,"9,066",Cheese & Herb Corn Chips Rs 30,"2,034",4700 BC
"39,002",30,30,201333000066986635,18.75,11613,Fabeato Korean Kimchi Banana Chips,"9,061",Fabeato Korean Kimchi Banana Chips,"2,498",Fabeato
"39,004",30,30,201333000066995088,20,11614,Fabeato Magic Masala Banana Chips,"9,062",Fabeato Magic Masala Banana Chips,"2,498",Fabeato
"39,005",75,75,201333000067012131,46.88,11155,Ella Foods Salted Cashew,"8,612",Ella Foods Salted Cashew,"2,594",Ella Foods
"39,006",30,30,201333000066994180,17.14,7113,Hawaiian Barbeque Corn Chips ,"4,738",Hawaiian Barbeque Chips Rs 20,"2,034",4700 BC
"39,007",30,30,201333000067047096,17.14,11618,Cheese & Herb Corn Chips ,"9,066",Cheese & Herb Corn Chips Rs 30,"2,034",4700 BC
"39,008",92,87,201333000067007106,65,11628,Veg Mayo Sandwich 1,"9,077",Veg Mayo Sandwich ,"2,648",Cloud Kitchen Hyd
"39,009",76,73,201333000067023453,55,11627,Veg Sandwich ,"9,076",Veg Sandwich ,"2,648",Cloud Kitchen Hyd
"39,010",95,93,201333000066997691,70,11626,Methi Thepla ,"9,075",Methi Thepla ,"2,648",Cloud Kitchen Hyd
"39,011",78,78,201333000066998389,60,11625,Onion Samosa1,"9,074",Onion Samosa,"2,648",Cloud Kitchen Hyd
"39,012",83,80,201333000067002244,60,11624,Kachori,"9,073",Kachori,"2,648",Cloud Kitchen Hyd
"39,013",83,80,201333000067006344,60,11623,Bombay Bhel,"9,072",Bombay Bhel,"2,648",Cloud Kitchen Hyd
"39,014",95,93,201333000067040701,70,11622,Paneer puff,"9,071",Paneer Puff,"2,648",Cloud Kitchen Hyd
"39,015",112,107,201333000067006423,80,11621,Veg Cutlet,"9,070",Veg Cutlet,"2,648",Cloud Kitchen Hyd
"39,016",112,107,201333000067023532,80,11620,Veg Cheese,"9,068",Veg Cheese,"2,648",Cloud Kitchen Hyd
"39,017",83,80,201333000067046486,60,11619,Veg Puff ,"9,067",Veg Puff ,"2,648",Cloud Kitchen Hyd
"39,021",45,45,201333000067019094,43,2408,Cadbury Dairy Milk,136,Cadbury Dairy Milk,"1,457",Cadbury
"39,022",5,5,201333000067004459,3,1104,Haldirams NGP Lite Chiwda Rs 10,931,Haldirams Lite Chiwda Rs 10,"1,523",Haldirams 2
"39,059",60,60,201333000066996947,32,11637,Bru Cold Coffee Classic,"9,084",Bru Cold Coffee Classic,"1,785",Bru
"39,082",28,28,201333000067092715,17.14,11618,Cheese & Herb Corn Chips ,"9,066",Cheese & Herb Corn Chips Rs 30,"2,034",4700 BC
"39,083",125,50,201333000066995300,68.86,9089,Mountain Tribe Gingerade Kombucha ,"6,618",Mountain Tribe Gingerade Kombucha Rs 125,"2,400",mountain tribe
"39,084",125,50,201333000067068413,68.86,9090,Mountain Tribe Classic Kombucha Rs 125,"6,619",Mountain Tribe Classic Kombucha Rs 125,"2,400",mountain tribe
"39,085",125,50,201333000067049861,68.86,9089,Mountain Tribe Gingerade Kombucha ,"6,618",Mountain Tribe Gingerade Kombucha Rs 125,"2,400",mountain tribe
"39,086",125,50,201333000067051583,68.86,9090,Mountain Tribe Classic Kombucha Rs 125,"6,619",Mountain Tribe Classic Kombucha Rs 125,"2,400",mountain tribe
"39,087",125,50,201333000067016476,68.86,9089,Mountain Tribe Gingerade Kombucha ,"6,618",Mountain Tribe Gingerade Kombucha Rs 125,"2,400",mountain tribe
"39,107",10,10,201333000067004909,8,11642,Haldirams Halke Fulke Salted Potato Chips,"9,089",Haldirams Halke Fulke Salted Potato Chips,"1,523",Haldirams 2
"39,115",10,10,201333000067151001,9,4445,Sunfeast Orange Bounce Biscuits,"2,345",Sunfeast Bounce,"1,539",ITC Sunfeast
"39,127",40,40,201333000066994438,19.79,2982,Sprite Can Rs 40,"1,025",Coca Cola Sprite Pop Can Rs 40,"1,664",Sprite
"39,128",40,40,201333000067068500,19.79,3286,Limca Rs 40,"1,833",Limca Rs 40,"1,566",Limca
"39,144",20,20,201333000067252354,14.09,5201,Kurkure Green Chutney Rs 20,"2,994",Green Chutney Rs 20,"1,559",Kurkure
"39,155",91,87,201333000067467018,65,11688,Navratri Khoya Pista Burfi 100 gm,"9,134",Navratri Khoya Pista Burfi 100 gm,"2,631",Nathus Noida
"39,156",91,87,201333000067608161,65,11687,Navratri Singara Atta Burfi 100 gm,"9,133",Navratri Singara Atta Burfi 100 gm,"2,631",Nathus Noida
"39,157",100,93,201333000067473045,70,11686,Navratri Aloo Tikki With Vrat Saunth,"9,132",Navratri Aloo Tikki With Vrat Saunth,"2,631",Nathus Noida
"39,159",69,67,201333000067793001,50,11684,Navratri Aloo Bonda With Vrat Saunth,"9,130",Navratri Aloo Bonda With Vrat Saunth,"2,631",Nathus Noida
"39,160",75,67,201333000067471016,50,11683,Navratri Panner Pakora Vrat Saunth,"9,129",Navratri Panner Pakora Vrat Saunth,"2,631",Nathus Noida
"39,161",30,30,201333000067451807,18.75,3112,Alo Frut Mixed Fruit Rs 30,"1,778",Mixed Fruit ,"1,795",Alo Frut
"39,171",399,339,201333000067458014,190,11664,Tego Quarter Socks Black Red L TS0512 3,"9,112",Tego Quarter Socks Black Red L TS0512 3,"2,651",Tego
"39,172",399,339,201333000067649005,190,11663,Tego Quarter Socks Black Red M TS0512 2,"9,111",Tego Quarter Socks Black Red M,"2,651",Tego
"39,173",399,339,201333000067457013,190,11662,Tego Quarter Socks Black Red S TS0512 1,"9,110",Tego Quarter Socks Black Red S,"2,651",Tego
"39,174",399,339,201333000067670009,190,11665,Tego Bamboo Crew Socks Black M TS0423 2,"9,113",Tego Bamboo Crew Socks Black M TS0423 2,"2,651",Tego
"39,175",399,339,201333000067471095,190,11666,Tego Bamboo Crew Socks Black L TS0423 3,"9,114",Tego Bamboo Crew Socks Black L TS0423 3,"2,651",Tego
"39,176",399,339,201333000067930024,190,11667,Tego Bamboo Crew Socks White M TS0424 2,"9,115",Tego Bamboo Crew Socks White M TS0424 2,"2,651",Tego
"39,177",399,339,201333000067841855,190,11668,Tego Bamboo Crew Socks White L TS0424 3,"9,116",Tego Bamboo Crew Socks White L TS0424 3,"2,651",Tego
"39,178",399,339,201333000067457092,190,11669,Tego Pacer Cooling Towel Grey Pack of 2,"9,117",Tego Pacer Cooling Towel Grey ,"2,651",Tego
"39,179",399,339,201333000067841934,190,11670,Tego Pacer Cooling Towel Volt Pack of 2,"9,118",Tego Pacer Cooling Towel Volt Pack of 2,"2,651",Tego
"39,180",999,849,201333000067463402,475.71,11671,Tego Wave Body Towel Black,"9,119",Tego Wave Body Towel Black,"2,651",Tego
"39,181",999,849,201333000067453029,475.71,11672,Tego Wave Body Towel Blue,"9,120",Tego Wave Body Towel Blue,"2,651",Tego
"39,182",999,849,201333000067930103,475.71,11673,Tego Wave Body Towel Orange,"9,121",Tego Wave Body Towel Orange,"2,651",Tego
"39,183",399,339,201333000067450714,169.07,11674,Tego Rush Plastic Running Bottle 500 ml Grey,"9,122",Tego Rush Plastic Running Bottle 500 ml Grey,"2,651",Tego
"39,184",399,339,201333000067450793,169.07,11675,Tego Rush Plastic Running Bottle 500 ml Blue,"9,123",Tego Rush Plastic Running Bottle 500 ml Blue,"2,651",Tego
"39,185",399,339,201333000067543909,169.07,11676,Tego Rush Plastic Running Bottle 500 ml Red,"9,124",Tego Rush Plastic Running Bottle 500 ml Red,"2,651",Tego
"39,186","1,299","1,104",201333000067471174,550.42,11677,Tego Rise Bottle 800 ml Black,"9,125",Tego Rise Bottle 800 ml Black,"2,651",Tego
"39,187","1,299","1,104",201333000067474009,550.42,11678,Tego Rise Bottle 800 ml Red,"9,126",Tego Rise Bottle 800 ml Red,"2,651",Tego
"39,188","1,299","1,104",201333000067467180,550.42,11681,Tego Rise Bottle 800 ml Orange,"9,127",Tego Rise Bottle 800 ml Orange,"2,651",Tego
"39,189",599,509,201333000067453108,253.81,11682,Tego Mini Loop Resistance Band Black ,"9,128",Tego Mini Loop Resistance Band Black ,"2,651",Tego
"39,193",20,20,201333000067971001,17,5294,Bingo Cheese Nachos Chips Rs 20,"3,091",cheese nachos chips,"1,447",Bingo
"39,194",10,10,201333000067952005,8,8850,Bingo Mad Angles Red Alert Rs 20,"6,377",Bingo Mad Angles Red Alert Rs 20,"1,447",Bingo
"39,270",40,40,201333000067947459,40,5345,Britannia Winkin Cow Strawberilicious ,"3,140",strawberry ,"1,455",Britannia
"39,281",20,20,201333000067959438,12.71,6787,Nestle milky bar Rs 20,"4,431",milky bar Rs 20,12,Nestle 
"39,306",60,60,201333000067992242,18,11716,Cholai Laddu,"9,162",Cholai Laddu,"2,659",Navratri Products
"39,307",50,50,201333000067996259,33,11717,Yellow Chips,"9,163",Yellow Chips,"2,659",Navratri Products
"39,308",30,30,201333000067951763,15,11718,Salted Potato Chips,"9,164",Salted Potato Chips,"2,659",Navratri Products
"39,309",30,30,201333000068000181,15,11718,Salted Potato Chips,"9,164",Salted Potato Chips,"2,659",Navratri Products
"39,310",50,50,201333000067997221,33,11717,Yellow Chips,"9,163",Yellow Chips,"2,659",Navratri Products
"39,311",60,60,201333000067952855,18,11716,Cholai Laddu,"9,162",Cholai Laddu,"2,659",Navratri Products
"39,320",649,519,201333000067959642,247.5,10682,The Derma Co Face Serum 30 ml Rs 499,"8,157",TDC Face Serum 30 ml,"2,538",The Derma Co
"39,323",299,239,201333000067952981,99,10540,Sugar Pop Satin Matte Lipstick ,"8,014",Sugar Pop Satin Matte Lipstick ,"2,528",Sugar  Pop
"39,324",249,199,201333000068009762,99,10639,Sugar Pop Lipstick Matte Ruby ,"8,113",Sugar Pop Lipstick Matte Ruby ,"2,528",Sugar  Pop
"39,326",249,199,201333000067992334,99,10640,Sugar Pop Lipstick Matte Flamingo ,"8,114",Sugar Pop Lipstick Matte Flamingo ,"2,528",Sugar  Pop
"39,327",499,399,201333000068019060,171.23,10688,Aqualogica Dewy Sunscreen Rs 449,"8,163",Aqualogica Dewy Sunscreen ,"2,539",Aqualogica
"39,331",649,519,201333000067968300,247.5,10684,The Derma Co Sunscreen Aqua Gel 80g Rs 649 ,"8,159",TDC Sunscreen Aqua Gel 80g,"2,538",The Derma Co
"39,332",299,239,201333000067975527,114.03,10680,TDC Salicylic Acid Gel 100 ml,"8,155",TDC Salicylic Acid Gel 100 ml,"2,538",The Derma Co
"39,333",299,239,201333000067978890,95,10681,The Derma Co Kojic Acid Daily Facewash Rs 299,"8,156",TDC Kojic Acid Daily Facewash,"2,538",The Derma Co
"39,334",249,199,201333000068016153,95,10689,Aqualogica Facewash 100ml Rs 249,"8,164",Aqualogica Facewash 100ml,"2,539",Aqualogica
"39,335",499,399,201333000067950867,190.03,10685,TDC Kojic Acid Daily Serum 30ml,"8,160",TDC Kojic Acid Daily Serum 30ml,"2,538",The Derma Co
"39,336",499,399,201333000067960920,190.3,10686,The Derma Co Salicylic Acid Serum 30ml Rs 649,"8,161",TDC Salicylic Acid Serum 30ml,"2,538",The Derma Co
"39,337",599,479,201333000067975606,228.43,10683,The Derma Co Niacinamide Serum 30ml Rs 599,"8,158",TDC Niacinamide Serum 30ml,"2,538",The Derma Co
"39,338",349,129,201333000067968379,99,10539,Sugar Pop SPF Sunscreen Rs 349,"8,013",Sugar Pop SPF Sunscreen ,"2,528",Sugar  Pop
"39,340",20,20,201333000067991466,15,8850,Bingo Mad Angles Red Alert Rs 20,"6,377",Bingo Mad Angles Red Alert Rs 20,"1,447",Bingo
"39,341",10,10,201333000067999410,7,10077,Bingo Tedhe Medhe Extra Teekha,"7,563",Bingo Tedhe Medhe Extra Teekha,"1,447",Bingo
"39,424",10,10,201333000068105053,5.75,5549,Clear Water Bottle Rs 10,"3,321",Clear Water Bottle Rs 10,"2,064",Clear Waters
"39,428",10,10,201333000068078207,7,11732,Too Yumm Triple Tadka Chips ,"9,179",Too Yumm Triple Tadka Chips ,6,Too Yumm 
"39,429",10,10,201333000068081037,7,11733,Too Yumm Hot & Sweet Chips,"9,180",Too Yumm Hot & Sweet Chips,6,Too Yumm 
"39,433",30,30,201333000068082189,18.75,11614,Fabeato Magic Masala Banana Chips,"9,062",Fabeato Magic Masala Banana Chips,"2,498",Fabeato
"39,462",15,15,,15,4381,Britannia 50 50 Maska Chaska,"2,170",Britannia 50 50 Maska Chaska,"1,455",Britannia
"39,529",20,20,201333000068266085,14,4551,Too Yumm Moong Dal,"2,414",Too Yumm Moong Dal,6,Too Yumm 
"39,530",10,10,201333000068270023,6.9,1074,Sunfeast Moms Magic Cashew & Almond ,902,Sunfeast Moms Magic Cashew & Almond Rs 10,"1,539",ITC Sunfeast
"39,531",10,10,201333000068272619,6.9,10647,Sunfeast Dark Fantasy Choco Fills,"8,121",Sunfeast Dark Fantasy Choco Fills,"1,539",ITC Sunfeast
"39,542",50,50,201333000068304140,31.25,3096,Alo Frut Coconut Water Rs 50,"1,766",Alo Frut coconut water ,"1,795",Alo Frut
"39,544",55,55,201333000068302009,38.82,10298,Cadbury Dairy Milk Chocolate Rs 53,"7,775",Cadbury Dairy Milk Chocolate Rs 55,"1,457",Cadbury
"39,546",10,10,201333000068269013,7.59,7269,Haldirams Aloo Sev Rs 10,"4,877",Aloo Sev Rs 10,"1,523",Haldirams 2
"39,547",10,10,201333000068293013,7.59,1104,Haldirams NGP Lite Chiwda Rs 10,931,Haldirams Lite Chiwda Rs 10,"1,523",Haldirams 2
"39,548",60,60,201333000068277095,37.5,8279,Lotus Thandai Badam Milk ,"5,823",Lotus Thandai Badam Milk Rs 60,"2,304",Lotus
"39,549",80,80,201333000068298827,44.07,5272,Nutrezy Almond Cranberry Crunchy Bar,"3,069",Almond cherry crunchi bar,"2,032",Nutrezy
"39,550",65,65,201333000068266416,38.5,9925,Sugar Free Diet Mocha Hazelnut Cookies ,"7,420",Sugar Free Diet Mocha Hazelnut Cookies ,"2,481",Sugar free
"39,551",80,80,201333000068289080,37.14,10858,Swizzle Triple Berry,"8,329",triple berry,"2,553",Swizzle 
"39,568",20,20,201333000068350406,18,3860,Bingo Mad Angles Achari Masti Rs 50,"2,061",Mad Angles Achari Achari Masti Rs 20,"1,447",Bingo
"39,569",20,20,201333000068334009,18,5290,Bingo Mad Angles Achaari Masti Rs 20,"3,087",Achari masti,"1,447",Bingo
"39,580",20,20,201333000068363001,19,11768,Kakaji Nimbu Bhujia,"8,939",Kakaji Nimbu Bhujia,"2,454",Kakaji
"39,586",449,129,201333000068393158,449,10291,Mcaffeine Latte Coffee Face Moisturizer 50ml Rs 449,"7,768",Mcaffeine Latte Coffee Face Moisturizer ,"2,487",Mcaffeine 
"39,614",20,20,201333000068552347,17,10464,Kurkure Schewzwan Chutney Rs 20,"7,938",Kurkure Schewzwan Chutney Rs 20,"1,559",Kurkure
"39,615",20,20,201333000068410031,17,7398,Kurkure Chilli Chataka Rs 20,"5,012",Chilli Chataka Rs 20,"1,559",Kurkure
"39,737",40,40,201333000068391987,26.66,11172,SuperYou Cream & Onion Multigrain Chips,"8,629",SuperYou Cream & Chips Multigrain Chips,"2,513",Superyou
"39,738",40,40,201333000068392226,26.66,11171,Superyou Multigrain Super Masala Chips 40,"8,628",Superyou Multigrain Super Masala Chips,"2,513",Superyou
"39,739",40,40,201333000068418492,26.66,11172,SuperYou Cream & Onion Multigrain Chips,"8,629",SuperYou Cream & Chips Multigrain Chips,"2,513",Superyou
"39,740",40,40,201333000068693223,26.66,11171,Superyou Multigrain Super Masala Chips 40,"8,628",Superyou Multigrain Super Masala Chips,"2,513",Superyou
