sku_id,variant_id,mapper_variant_id,mapper_variant_name
40493,11796,11796,Ustraa Power Face Wash Energize Detan 100g
40495,11797,11797,Fem Gold Bleach 8g
40496,11798,11798,Lotus Herbals White Glow Scrub 150ml
40497,11799,11799,Boroplus Antiseptic Cream 10ml
40498,11803,11803,Vaseline Petroleum Jelly 40g
40499,11800,11800,Mankind Gasofast Lemon 5g Pack of 6
40500,11801,11801,Tulips White Cotton Balls Zip 50U
40501,7320,7320,Oddy Sticky Notes
40502,11802,11802,Double Side Foam Tape 
40503,11908,11908,Clear Water Bottle 
40504,11908,11908,Clear Water Bottle 
40508,4312,984,Appy 200ml Rs 15
40509,4397,935,Lays - American Style Cream and Onion 
40518,10115,10114,Nutrezy Raisin Omega & Crunch Trail Mix
40523,11915,11915,Atovio Nova N99 Mask Black
40524,11914,11911,Atovio Breathex Nasal Strip Black Pack Of 30
40525,11913,11910,Atovio Breathex Nasal Strip Black Pack Of 20
40526,11912,11909,Atovio Breathex Nasal Strip Black Pack Of 10
40527,11911,11911,Atovio Breathex Nasal Strip Black Pack Of 30
40528,11910,11910,Atovio Breathex Nasal Strip Black Pack Of 20
40529,11909,11909,Atovio Breathex Nasal Strip Black Pack Of 10
40531,11906,11904,Atovio Pebble Moonglight Black
40532,11905,11904,Atovio Pebble Moonglight Black
40533,11904,11904,Atovio Pebble Moonglight Black
40536,7406,2698,Madras Mixture
40537,3778,1170,Haldirams NGP Salted Peanut 
40539,11250,11180,Sweet Karam Coffee Green Chilli Potato Chips 30g
40540,0,0,Unknown/Unmapped
40573,11175,10390,Sweet Karam Coffee Madras Mixture
40586,11883,11883,Adilqadri Shanaya Attar Arabic French Blend Non Alcoholic Roll on Fragrance
40587,11884,11883,Adilqadri Shanaya Attar Arabic French Blend Non Alcoholic Roll on Fragrance
40588,11886,11883,Adilqadri Shanaya Attar Arabic French Blend Non Alcoholic Roll on Fragrance
40589,11887,11883,Adilqadri Shanaya Attar Arabic French Blend Non Alcoholic Roll on Fragrance
40602,0,0,Unknown/Unmapped
40604,7721,1931,Britannia Jim Jam 
40605,4714,1931,Britannia Jim Jam 
40606,1931,1931,Britannia Jim Jam 
40607,4475,2713,Britannia Milk Bikis
40608,3979,2713,Britannia Milk Bikis
40609,3980,2713,Britannia Milk Bikis
40610,7993,1930,Britannia  Good Day Chocochip Cookies Rs 30
40611,4181,794,Britannia Little Hearts
40622,4397,1242, Lays Cream & Onion Rs 20
40633,11285,80,Cavin's Spiced ButterMilk
40635,4858,693,Snickers
40639,11295,9912,4700 BC Sea Salt Protein Pops 
40640,11295,9912,4700 BC Sea Salt Protein Pops 
40642,11295,9912,4700 BC Sea Salt Protein Pops 
40643,5419,5419,Mcvities Butter Cookies 
40644,5420,5419,Mcvities Butter Cookies 
40645,2408,2239,Cadbury Chocolate Rs 50
40646,11295,9912,4700 BC Sea Salt Protein Pops 
40647,11618,11617,Butter Popcorn Jumbo Pack
40648,2438,130,Choco Chips Cookies
40649,3407,130,Choco Chips Cookies
40650,0,0,Unknown/Unmapped
40651,3672,130,Choco Chips Cookies
40652,0,0,Unknown/Unmapped
40653,11617,11617,Butter Popcorn Jumbo Pack
40654,1797,1738,Maggi Cuppa NDLS Masala Rs 55
40655,11295,9912,4700 BC Sea Salt Protein Pops 
40656,11617,11617,Butter Popcorn Jumbo Pack
40657,10115,10114,Nutrezy Raisin Omega & Crunch Trail Mix
40658,11930,10114,Nutrezy Raisin Omega & Crunch Trail Mix
40659,11618,11617,Butter Popcorn Jumbo Pack
40660,10514,3298,Paper Boat Aamras 
40661,7694,3298,Paper Boat Aamras 
40662,11637,11251,Bru Cold Coffee 200 ML
40663,1797,1738,Maggi Cuppa NDLS Masala Rs 55
40664,11295,9912,4700 BC Sea Salt Protein Pops 
40665,11618,11617,Butter Popcorn Jumbo Pack
40667,8011,1931,Britannia Jim Jam 
40668,7721,1931,Britannia Jim Jam 
40669,4776,2713,Britannia Milk Bikis
40670,3979,2713,Britannia Milk Bikis
40692,3820,1301,Maggi Cuppa Noodles Masala 
40693,4571,4571,Maggi Cup Noodles Delicious masala flavour
40700,0,0,Unknown/Unmapped
40701,0,0,Unknown/Unmapped
40705,2984,1326,Unibic Choco Chip Cookies 
40706,10980,1326,Unibic Choco Chip Cookies 
40707,11613,11613,Fabeato Korean Kimchi Banana Chips
40712,11637,11251,Bru Cold Coffee 200 ML
40713,11252,11252,Boost Ready To Drink 180 ML
40714,11009,11008,Reload Orange Rush Drink 
40715,4378,2239,Cadbury Chocolate Rs 50
40716,4068,3092,Alo Frut Kiwi Rs 30
40717,7484,3092,Alo Frut Kiwi Rs 30
40718,10816,3092,Alo Frut Kiwi Rs 30
40723,9651,1606,BRB Popped Potato Chips Pasta Cheese 
40724,11008,11008,Reload Orange Rush Drink 
40725,11025,8287,Wonderland Foods Almond Roasted & Salted
40726,5098,5097,Kari Kari Chilli Garlic Rs 20
40727,9090,9089,Mountain Tribe Gingerade Kombucha 
40728,4504,2412,Nescafe Chilled Latte Rs 45
40729,11145,5283,4700BC 100 Corn Chips Salt And Truffle Rs 20
40730,8521,8521,Jameson Ginger Ale Rs 100
40731,9308,9308,Volls Pro Plant Protein Caramel 
40732,11274,11274,Millet Bank Chilli Chataka Stix
40733,10390,10390,Sweet Karam Coffee Madras Mixture
40734,11388,11388,Lets Try Aloo Bhujia 
40735,11618,5283,4700BC 100 Corn Chips Salt And Truffle Rs 20
40737,10858,10857,Swizzle Desi Lemonade 
40738,1999,1301,Maggi Cuppa Noodles Masala 
40739,3588,1608,Makino Nacho Chips Jalapeno 
40741,1607,1606,BRB Popped Potato Chips Pasta Cheese 
40742,1624,1606,BRB Popped Potato Chips Pasta Cheese 
40743,2439,130,Choco Chips Cookies
40744,3407,130,Choco Chips Cookies
40745,7088,7088,Dates Bites Sachet Rs 40
40749,8276,3092,Alo Frut Kiwi Rs 30
40750,8274,3092,Alo Frut Kiwi Rs 30
40751,10822,10586,Ritebite Melting Chocolate 
40752,11171,11171,Superyou Multigrain Super Masala Chips 40
40757,0,0,Unknown/Unmapped
40772,7690,1931,Britannia Jim Jam 
40777,11940,11939,Moong Dal Pakoda
40778,11939,11939,Moong Dal Pakoda
40779,11940,11939,Moong Dal Pakoda
40780,11939,11939,Moong Dal Pakoda
40781,11940,11939,Moong Dal Pakoda
40782,11939,11939,Moong Dal Pakoda
40796,6682,4316,Britannia Gobbles
40797,9794,9794,Bourbon Chocolate Biscuits
40798,1931,794,Britannia Little Hearts
40802,11391,11388,Lets Try Aloo Bhujia 
40817,2705,794,Britannia Little Hearts
40818,10183,2713,Britannia Milk Bikis
40822,5603,3092,Alo Frut Kiwi Rs 30
40823,8275,3092,Alo Frut Kiwi Rs 30
40824,8756,3092,Alo Frut Kiwi Rs 30
40825,11062,3092,Alo Frut Kiwi Rs 30
40826,11613,11613,Fabeato Korean Kimchi Banana Chips
40827,7701,3298,Paper Boat Aamras 
40829,8249,8249,Real Coconut Water Rs 35
40852,4659,2713,Britannia Milk Bikis
40855,6778,3092,Alo Frut Kiwi Rs 30
40856,11062,3092,Alo Frut Kiwi Rs 30
40857,7484,3092,Alo Frut Kiwi Rs 30
40863,0,0,Unknown/Unmapped
40877,4960,3096,Alo Frut Coconut Water Rs 50
40880,9954,2713,Britannia Milk Bikis
40895,10980,1326,Unibic Choco Chip Cookies 
40896,10115,10114,Nutrezy Raisin Omega & Crunch Trail Mix
40903,11180,11180,Sweet Karam Coffee Green Chilli Potato Chips 30g
40909,4316,4316,Britannia Gobbles
40910,4316,1930,Britannia  Good Day Chocochip Cookies Rs 30
40921,10792,794,Britannia Little Hearts
40939,11566,11008,Reload Orange Rush Drink 
40972,3316,1326,Unibic Choco Chip Cookies 
40973,3316,3316,Unibic Choco Chip Cookies Rs 20
40974,3001,1326,Unibic Choco Chip Cookies 
41001,0,0,Unknown/Unmapped
41034,10355,2388,Tropicana Guava Delight 200ml
41035,4363,2388,Tropicana Guava Delight 200ml
41036,6239,3515,Cavins Kaju Butterscotch Milkshake  
41037,11299,11299,Rimzim Jeera
41038,6703,794,Britannia Little Hearts
41039,7755,794,Britannia Little Hearts
41040,11285,80,Cavin's Spiced ButterMilk
41041,10761,794,Britannia Little Hearts
41042,4857,401,Bingo - Potato Chips Masala
41043,11967,2388,Tropicana Guava Delight 200ml
41044,11968,2388,Tropicana Guava Delight 200ml
41045,10355,2388,Tropicana Guava Delight 200ml
41046,4363,2388,Tropicana Guava Delight 200ml
41047,11967,2388,Tropicana Guava Delight 200ml
41048,11968,2388,Tropicana Guava Delight 200ml
41049,6703,794,Britannia Little Hearts
41050,7755,794,Britannia Little Hearts
41051,6239,3515,Cavins Kaju Butterscotch Milkshake  
41052,11285,80,Cavin's Spiced ButterMilk
41053,11299,11299,Rimzim Jeera
41054,10761,794,Britannia Little Hearts
41055,4857,401,Bingo - Potato Chips Masala
41056,10355,2388,Tropicana Guava Delight 200ml
41057,4363,2388,Tropicana Guava Delight 200ml
41058,11967,2388,Tropicana Guava Delight 200ml
41062,10761,794,Britannia Little Hearts
41067,11969,1326,Unibic Choco Chip Cookies 
41068,4502,1326,Unibic Choco Chip Cookies 
41069,7231,1326,Unibic Choco Chip Cookies 
41071,0,0,Unknown/Unmapped
41072,7298,5557,Max Protein Choco Almond Bar Rs 75
41074,3770,430,Haldiram's Moong Dal Rs 10 
41083,11388,11388,Lets Try Aloo Bhujia 
41084,9912,9912,4700 BC Sea Salt Protein Pops 
41085,11970,11970,Swashray Garlic Mamara Rs 13
41093,7721,1931,Britannia Jim Jam 
41097,3299,318,Coke Zero
41106,4073,1326,Unibic Choco Chip Cookies 
41107,5996,1326,Unibic Choco Chip Cookies 
41108,3407,1326,Unibic Choco Chip Cookies 
41140,2209,2209,Paperboat Chilli Guava Juice Rs 20
41141,2438,1326,Unibic Choco Chip Cookies 
41142,8850,401,Bingo - Potato Chips Masala
41143,6919,401,Bingo - Potato Chips Masala
41179,11986,5272,Nutrezy Almond Cranberry Crunchy Bar
41190,11987,984,Appy 200ml Rs 15
41193,7697,984,Appy 200ml Rs 15
41194,11987,984,Appy 200ml Rs 15
41227,10414,3124,Max Protein Daily Almond Bar Rs 70
41236,11988,11988,Swap Aam Panna Rs 60
41238,12013,12013,Volls Sante Strawberry Protein Bar Rs 90
41242,12010,11988,Swap Aam Panna Rs 60
41244,12013,12013,Volls Sante Strawberry Protein Bar Rs 90
41248,12009,11988,Swap Aam Panna Rs 60
41250,12013,12013,Volls Sante Strawberry Protein Bar Rs 90
41253,12013,12013,Volls Sante Strawberry Protein Bar Rs 90
41257,12009,11988,Swap Aam Panna Rs 60
41259,12013,12013,Volls Sante Strawberry Protein Bar Rs 90
41264,11988,11988,Swap Aam Panna Rs 60
41267,11988,11988,Swap Aam Panna Rs 60
41268,12013,12013,Volls Sante Strawberry Protein Bar Rs 90
41272,12012,12012,Volls Sante Caramel Protein Bar Rs 130
41276,11988,11988,Swap Aam Panna Rs 60
41280,12010,11988,Swap Aam Panna Rs 60
41300,4206,2388,Tropicana Guava Delight 200ml
41321,5557,4242,Max Protein Daily Bar Choco Almond
41330,2607,822,Britannia Good Day Cashew 
41334,12008,11008,Reload Orange Rush Drink 
41337,0,0,Unknown/Unmapped
41344,0,0,Unknown/Unmapped
41347,8508,4582,Kurkure
41372,11990,794,Britannia Little Hearts
41375,3110,3092,Alo Frut Kiwi Rs 30
41382,10490,10490,Idli with chutney
41384,1409,1409,GOBI PARATHA WITH CURD
41386,11008,11008,Reload Orange Rush Drink 
41392,7755,2713,Britannia Milk Bikis
41393,6106,331,Britannia Veg Cake Fruity Fun Rs 20
41395,2067,1931,Britannia Jim Jam 
41396,8668,822,Britannia Good Day Cashew 
41398,4856,3782,Britannia Winkin Cow Rs 35
41402,10695,3124,Max Protein Daily Almond Bar Rs 70
41405,12039,12038,Aloo Paratha With pickle
41421,11274,11274,Millet Bank Chilli Chataka Stix
41422,0,0,Unknown/Unmapped
41424,7905,694,Frooti 
41425,12007,11008,Reload Orange Rush Drink 
41426,12004,10390,Sweet Karam Coffee Madras Mixture
41427,10114,10114,Nutrezy Raisin Omega & Crunch Trail Mix
41428,4305,73,Cavin's Lassi
41489,11615,10109,Fabeato Salt & Pepper Cashews
41490,11617,11295,Himalayan Salt Caramel Popcorn
41493,3633,541,Too Yumm Karare Munchy Masala Rs 20
41494,7627,1241, Lays Indian Magic Masala Rs 20
41495,1242,1241, Lays Indian Magic Masala Rs 20
41496,11105,8287,Wonderland Foods Almond Roasted & Salted
41498,11158,11158,Ella Foods Chilli Lime Cashew 
41499,11152,11152,Ella Foods Ready To Eat Poha 65g
41501,3716,1606,BRB Popped Potato Chips Pasta Cheese 
41502,1608,1608,Makino Nacho Chips Jalapeno 
41503,5272,5272,Nutrezy Almond Cranberry Crunchy Bar
41504,10115,10115,Nutrezy Raisin Omega & Crunch Trail Mix
41505,3513,3464,Cabins Rose Lassi Rs 25
41506,4305,73,Cavin's Lassi
41507,11295,11295,Himalayan Salt Caramel Popcorn
41508,2276,2276,Snicker Rs 45
41509,11392,11391,Lets Try Navratan Tadka 
41510,3407,3407,  Unibic Fruit & Nut Cookies  Rs 20
41511,10980,3407,  Unibic Fruit & Nut Cookies  Rs 20
41512,7282,3407,  Unibic Fruit & Nut Cookies  Rs 20
41513,3033,2501,ThumsUp Can Rs 60
41514,5557,5557,Max Protein Choco Almond Bar Rs 75
41515,11009,11008,Reload Orange Rush Drink 
41516,10884,1338, Karikari Salt Pepper Rs 50
41517,2981,1930,Britannia  Good Day Chocochip Cookies Rs 30
41518,3114,3114,Alo Frut Guava Rs 30
41519,1143,1143,Nestle Kit Kat
41520,2692,2091,Maggi Masala Cuppa Noodles 
41521,11618,11295,Himalayan Salt Caramel Popcorn
41522,10390,10390,Sweet Karam Coffee Madras Mixture
41523,11173,11171,Superyou Multigrain Super Masala Chips 40
41524,8207,8207,Mulberry Zingals Chocolate Slice Cake 
41525,11275,11274,Millet Bank Chilli Chataka Stix
41526,11287,2706,Pepper Sev Rs 10
41527,6045,2706,Pepper Sev Rs 10
41528,11251,11251,Bru Cold Coffee 200 ML
41530,11252,11252,Boost Ready To Drink 180 ML
41531,3486,3486,Kurkure Masala Munch Rs 20
41532,5499,541,Too Yumm Karare Munchy Masala Rs 20
41533,11615,10109,Fabeato Salt & Pepper Cashews
41534,10109,10109,Fabeato Salt & Pepper Cashews
41535,9089,9089,Mountain Tribe Gingerade Kombucha 
41551,822,822,Britannia Good Day Cashew 
41554,11953,11252,Boost Ready To Drink 180 ML
41564,12007,11008,Reload Orange Rush Drink 
41567,11993,1326,Unibic Choco Chip Cookies 
41571,4502,1326,Unibic Choco Chip Cookies 
41572,11969,1326,Unibic Choco Chip Cookies 
41573,11993,1326,Unibic Choco Chip Cookies 
41578,1930,1930,Britannia  Good Day Chocochip Cookies Rs 30
41580,11367,11367,Veg Poha
41585,5557,5557,Max Protein Choco Almond Bar Rs 75
41593,11989,794,Britannia Little Hearts
41594,11992,794,Britannia Little Hearts
41595,10260,794,Britannia Little Hearts
41601,12057,12057,Design All Purpose Ankle Socks Grey Pack of 3
41602,12058,12057,Design All Purpose Ankle Socks Grey Pack of 3
41603,12059,12057,Design All Purpose Ankle Socks Grey Pack of 3
41604,12060,12060,Sports Running Ankle Socks Classic Pack of 2
41605,12061,12060,Sports Running Ankle Socks Classic Pack of 2
41606,12062,12057,Design All Purpose Ankle Socks Grey Pack of 3
41607,12063,12057,Design All Purpose Ankle Socks Grey Pack of 3
41608,12064,12057,Design All Purpose Ankle Socks Grey Pack of 3
41609,12065,12060,Sports Running Ankle Socks Classic Pack of 2
41610,12066,12060,Sports Running Ankle Socks Classic Pack of 2
41612,12057,12057,Design All Purpose Ankle Socks Grey Pack of 3
41613,12058,12057,Design All Purpose Ankle Socks Grey Pack of 3
41615,12059,12057,Design All Purpose Ankle Socks Grey Pack of 3
41616,2692,1738,Maggi Cuppa NDLS Masala Rs 55
41617,12060,12060,Sports Running Ankle Socks Classic Pack of 2
41618,12061,12060,Sports Running Ankle Socks Classic Pack of 2
41619,12062,12057,Design All Purpose Ankle Socks Grey Pack of 3
41620,12063,12057,Design All Purpose Ankle Socks Grey Pack of 3
41621,12064,12057,Design All Purpose Ankle Socks Grey Pack of 3
41622,12066,12060,Sports Running Ankle Socks Classic Pack of 2
41623,12065,12060,Sports Running Ankle Socks Classic Pack of 2
41642,10412,3124,Max Protein Daily Almond Bar Rs 70
41644,0,0,Unknown/Unmapped
41645,0,0,Unknown/Unmapped
41646,0,0,Unknown/Unmapped
41647,0,0,Unknown/Unmapped
41648,0,0,Unknown/Unmapped
41649,7097,4316,Britannia Gobbles
41651,4960,3096,Alo Frut Coconut Water Rs 50
41654,0,0,Unknown/Unmapped
41655,11018,430,Haldiram's Moong Dal Rs 10 
41656,5269,3782,Britannia Winkin Cow Rs 35
41657,5345,3782,Britannia Winkin Cow Rs 35
41658,4364,2388,Tropicana Guava Delight 200ml
41659,11993,1326,Unibic Choco Chip Cookies 
41660,2310,1326,Unibic Choco Chip Cookies 
41661,3673,1326,Unibic Choco Chip Cookies 
41662,1326,1326,Unibic Choco Chip Cookies 
41663,7231,1326,Unibic Choco Chip Cookies 
41664,11637,11251,Bru Cold Coffee 200 ML
41667,0,0,Unknown/Unmapped
41714,11009,11008,Reload Orange Rush Drink 
41736,2512,1170,Haldirams NGP Salted Peanut 
41737,2193,1170,Haldirams NGP Salted Peanut 
41738,3316,1326,Unibic Choco Chip Cookies 
41739,4502,1326,Unibic Choco Chip Cookies 
41740,0,0,Unknown/Unmapped
41771,4079,2173,Coke Diet Can Rs 40
41772,1242,935,Lays - American Style Cream and Onion 
41773,6743,4316,Britannia Gobbles
41774,6399,4050,Prabhu ji Masala Muri Rs 10
41775,6397,4050,Prabhu ji Masala Muri Rs 10
41779,10260,794,Britannia Little Hearts
41780,10374,2388,Tropicana Guava Delight 200ml
41782,5939,3782,Britannia Winkin Cow Rs 35
41783,4316,4316,Britannia Gobbles
41784,9320,794,Britannia Little Hearts
41785,10270,4036,Snickers Kesar Pista Stick Rs 30
41786,6033,4036,Snickers Kesar Pista Stick Rs 30
41787,0,0,Unknown/Unmapped
41788,1738,1738,Maggi Cuppa NDLS Masala Rs 55
41790,6743,4316,Britannia Gobbles
41791,6558,109,Real Mixed Fruit Juice Rs 20
41807,11399,1170,Haldirams NGP Salted Peanut 
41808,3515,3515,Cavins Kaju Butterscotch Milkshake  
41809,3407,1326,Unibic Choco Chip Cookies 
41810,11637,11251,Bru Cold Coffee 200 ML
41811,11953,11252,Boost Ready To Drink 180 ML
41812,11618,11617,Butter Popcorn Jumbo Pack
41814,11173,11171,Superyou Multigrain Super Masala Chips 40
41815,10324,10321,Superyou Strawberry Wafer Bar
41816,11998,10114,Nutrezy Raisin Omega & Crunch Trail Mix
41817,3011,3011,Cadbury Chocolate Rs 45
41823,11637,11251,Bru Cold Coffee 200 ML
41824,11953,11252,Boost Ready To Drink 180 ML
41825,2276,279,Snickers - Small
41834,0,0,Unknown/Unmapped
41837,11274,11274,Millet Bank Chilli Chataka Stix
41842,12134,11274,Millet Bank Chilli Chataka Stix
41843,0,0,Unknown/Unmapped
41845,11998,10114,Nutrezy Raisin Omega & Crunch Trail Mix
41866,1178,430,Haldiram's Moong Dal Rs 10 
41867,10436,140,Cadbury Dairy Milk Rs 20
41868,12201,430,Haldiram's Moong Dal Rs 10 
41873,0,0,Unknown/Unmapped
41901,11008,11008,Reload Orange Rush Drink 
41903,2672,794,Britannia Little Hearts
41904,4329,4329,Maaza
41905,177,177,Minute Maid Pulpy Orange
41906,4709,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
41907,11988,11988,Swap Aam Panna Rs 60
41908,9851,5494,Farmley Roasted Makhana Cream And Onion Rs 30
41912,0,0,Unknown/Unmapped
41922,10839,120,Real Orange Juice 1
41923,135,120,Real Orange Juice 1
41924,3782,3782,Britannia Winkin Cow Rs 35
41929,12285,794,Britannia Little Hearts
41930,4554,794,Britannia Little Hearts
41934,2091,1738,Maggi Cuppa NDLS Masala Rs 55
41945,12003,10390,Sweet Karam Coffee Madras Mixture
41953,12079,12079,Himalaya Purifying Neem Face Wash 50 Ml
41954,12081,12081,Vaseline Intensive Care Deep Moisture Lotion 90 ml
41955,12082,12082,Bombay Shaving Company Sensi Stud Razor Pack of 1
41956,12083,12083,Bombay Shaving Company Sensitive Shaving Foam
41957,11171,10321,Superyou Strawberry Wafer Bar
41958,11172,10321,Superyou Strawberry Wafer Bar
41959,12084,12084,VI John Premium Shaving Foam Calming Aqua 200 G
41960,12085,12085,Eno Lemon Sachet 
41961,12086,12086,Compostable Garbage Bag 19x21 15U(M)
41962,12080,12080,Everyuth Naturals Golden Glow Peel Off Mask Pouch
41963,3669,814,Ritebite Sport Bar Almond Mocha
41964,7684,1091,Max Protein Desi Masala  Rs 40
41965,4242,4242,Max Protein Daily Bar Choco Almond
41966,2586,2209,Paperboat Chilli Guava Juice Rs 20
41967,4023,3298,Paper Boat Aamras 
41968,7074,3298,Paper Boat Aamras 
41969,12371,5494,Farmley Roasted Makhana Cream And Onion Rs 30
41979,0,0,Unknown/Unmapped
41980,0,0,Unknown/Unmapped
41983,5939,3782,Britannia Winkin Cow Rs 35
41997,2887,2330,Bikano Bikaneri Bhujia 
41998,2872,2330,Bikano Bikaneri Bhujia 
42000,11172,11171,Superyou Multigrain Super Masala Chips 40
42001,11171,11171,Superyou Multigrain Super Masala Chips 40
42003,4655,430,Haldiram's Moong Dal Rs 10 
42009,12375,11915,Atovio Nova N99 Mask Black
42045,4258,3298,Paper Boat Aamras 
42069,0,0,Unknown/Unmapped
42071,0,0,Unknown/Unmapped
42072,0,0,Unknown/Unmapped
42075,0,0,Unknown/Unmapped
42076,12371,5495,Farmley Peri Peri Roasted Makhana 
42077,5495,5495,Farmley Peri Peri Roasted Makhana 
42078,11158,11158,Ella Foods Chilli Lime Cashew 
42079,11391,11391,Lets Try Navratan Tadka 
42080,1242,1241, Lays Indian Magic Masala Rs 20
42101,0,0,Unknown/Unmapped
42102,12136,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
42106,12138,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
42107,12139,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
42108,5495,5494,Farmley Roasted Makhana Cream And Onion Rs 30
42137,0,0,Unknown/Unmapped
42140,12371,7088,Dates Bites Sachet Rs 40
42142,1931,794,Britannia Little Hearts
42143,7392,430,Haldiram's Moong Dal Rs 10 
42144,6707,430,Haldiram's Moong Dal Rs 10 
42145,5269,3782,Britannia Winkin Cow Rs 35
42157,10695,3124,Max Protein Daily Almond Bar Rs 70
42172,12379,3052,Swashray Methi Wheat Sticks Rs 12
42173,12378,11970,Swashray Garlic Mamara Rs 13
42182,6955,401,Bingo - Potato Chips Masala
42188,6980,430,Haldiram's Moong Dal Rs 10 
42189,0,0,Unknown/Unmapped
42190,10270,4036,Snickers Kesar Pista Stick Rs 30
42219,11618,11617,Butter Popcorn Jumbo Pack
42222,0,0,Unknown/Unmapped
42229,11177,10390,Sweet Karam Coffee Madras Mixture
42261,11953,11252,Boost Ready To Drink 180 ML
42262,11637,11251,Bru Cold Coffee 200 ML
42272,12214,12214,"MC09 Jockey Classic Brief, Assorted L x1"
42273,12213,12213,"MC09 Jockey Classic Brief, Assorted M x 1"
42274,12311,12311,"1723 Jockey WF padded Bra, White, 32B x 1"
42275,12313,12311,"1723 Jockey WF padded Bra, White, 32B x 1"
42276,12317,12311,"1723 Jockey WF padded Bra, White, 32B x 1"
42277,12318,12311,"1723 Jockey WF padded Bra, White, 32B x 1"
42279,12319,12311,"1723 Jockey WF padded Bra, White, 32B x 1"
42283,12281,12243,"1009 Jockey Elance Brief, White, XXL x 2"
42289,12224,12223,"1005 Jockey Elance Brief, Assorted,  S x 2"
